"hcluster_id","commodity","year","value","unit"
"00000000000000012516","Zinc","2010",56000,"tonnes"
"00000000000000012516","Zinc","2011",52400,"tonnes"
"00000000000000012516","Zinc","2012",59600,"tonnes"
"00000000000000012516","Zinc","2013",52000,"tonnes"
"00000000000000012516","Zinc","2014",50000,"tonnes"
"00000000000000012516","Zinc","2015",33000,"tonnes"
"00000000000000012516","Zinc","2016",33000,"tonnes"
"00000000000000012516","Zinc","2017",33000,"tonnes"
"00000000000000012516","Zinc","2018",33000,"tonnes"
"00000000000000012516","Zinc","2019",33000,"tonnes"
"00000000000000012520","Coal","2010",70678,"tonnes"
"00000000000000012520","Coal","2011",205241,"tonnes"
"00000000000000012520","Coal","2012",165712,"tonnes"
"00000000000000012520","Coal","2013",89085,"tonnes"
"00000000000000012520","Coal","2014",151395,"tonnes"
"00000000000000012532","Coal","2015",1e+06,"tonnes"
"00000000000000012541","Graphite","2018",104000,"tonnes"
"00000000000000012541","Graphite","2019",153000,"tonnes"
"00000000000000012545","Coal","2011",641900,"tonnes"
"00000000000000012545","Coal","2012",4532432,"tonnes"
"00000000000000012545","Coal","2013",5478926,"tonnes"
"00000000000000012545","Coal","2014",6592000,"tonnes"
"00000000000000012545","Coal","2015",4960000,"tonnes"
"00000000000000012545","Coal","2016",5492000,"tonnes"
"00000000000000012545","Coal","2017",11260000,"tonnes"
"00000000000000012545","Coal","2018",11605000,"tonnes"
"00000000000000012545","Coal","2019",8770000,"tonnes"
"00000000000000012556","Gold","2018",0.1701,"tonnes"
"00000000000000012556","Gold","2019",0.125307,"tonnes"
"00000000000000012557","Coal","2019",1710000,"tonnes"
"00000000000000012569","Tantalum","2007",5,"tonnes"
"00000000000000012569","Tantalum","2008",20,"tonnes"
"00000000000000012569","Tantalum","2009",15,"tonnes"
"00000000000000012569","Tantalum","2010",13,"tonnes"
"00000000000000012569","Tantalum","2011",52,"tonnes"
"00000000000000012569","Tantalum","2012",24,"tonnes"
"00000000000000012569","Tantalum","2013",10,"tonnes"
"00000000000000012575","Ilmenite","2008",277000,"tonnes"
"00000000000000012575","Ilmenite","2009",476600,"tonnes"
"00000000000000012575","Ilmenite","2010",678400,"tonnes"
"00000000000000012575","Ilmenite","2011",636800,"tonnes"
"00000000000000012575","Ilmenite","2012",574500,"tonnes"
"00000000000000012575","Ilmenite","2013",720100,"tonnes"
"00000000000000012575","Ilmenite","2014",854600,"tonnes"
"00000000000000012575","Ilmenite","2015",763500,"tonnes"
"00000000000000012575","Ilmenite","2016",903300,"tonnes"
"00000000000000012575","Ilmenite","2017",998200,"tonnes"
"00000000000000012575","Ilmenite","2018",958500,"tonnes"
"00000000000000012575","Ilmenite","2019",892900,"tonnes"
"00000000000000012575","Rutile","2010",4700,"tonnes"
"00000000000000012575","Rutile","2011",6500,"tonnes"
"00000000000000012575","Rutile","2012",5100,"tonnes"
"00000000000000012575","Rutile","2013",4000,"tonnes"
"00000000000000012575","Rutile","2014",6100,"tonnes"
"00000000000000012575","Rutile","2015",6000,"tonnes"
"00000000000000012575","Rutile","2016",7800,"tonnes"
"00000000000000012575","Rutile","2017",9100,"tonnes"
"00000000000000012575","Rutile","2018",8200,"tonnes"
"00000000000000012575","Rutile","2019",8300,"tonnes"
"00000000000000012575","Zircon","2010",37100,"tonnes"
"00000000000000012575","Zircon","2011",43600,"tonnes"
"00000000000000012575","Zircon","2012",46900,"tonnes"
"00000000000000012575","Zircon","2013",31400,"tonnes"
"00000000000000012575","Zircon","2014",50800,"tonnes"
"00000000000000012575","Zircon","2015",51800,"tonnes"
"00000000000000012575","Zircon","2016",68200,"tonnes"
"00000000000000012575","Zircon","2017",74000,"tonnes"
"00000000000000012575","Zircon","2018",48400,"tonnes"
"00000000000000012575","Zircon","2019",46900,"tonnes"
"00000000000000012598","Diamonds","2015",2.4e-06,"tonnes"
"00000000000000012618","Copper","2006",5031,"tonnes"
"00000000000000012618","Copper","2007",28755,"tonnes"
"00000000000000012618","Copper","2008",33073,"tonnes"
"00000000000000012618","Copper","2009",36608,"tonnes"
"00000000000000012618","Copper","2010",36969,"tonnes"
"00000000000000012618","Copper","2011",35281,"tonnes"
"00000000000000012618","Copper","2012",37670,"tonnes"
"00000000000000012618","Copper","2013",37970,"tonnes"
"00000000000000012618","Copper","2014",33079,"tonnes"
"00000000000000012618","Copper","2015",45001,"tonnes"
"00000000000000012618","Copper","2016",32818,"tonnes"
"00000000000000012618","Copper","2017",28791,"tonnes"
"00000000000000012618","Copper","2018",28137,"tonnes"
"00000000000000012618","Copper","2019",29620,"tonnes"
"00000000000000012618","Gold","2006",0.07782075,"tonnes"
"00000000000000012618","Gold","2007",1.53546435,"tonnes"
"00000000000000012618","Gold","2008",1.75557375,"tonnes"
"00000000000000012618","Gold","2009",2.6465292,"tonnes"
"00000000000000012618","Gold","2010",2.3180661,"tonnes"
"00000000000000012618","Gold","2011",1.7842923,"tonnes"
"00000000000000012618","Gold","2012",1.71571365,"tonnes"
"00000000000000012618","Gold","2013",1.64971485,"tonnes"
"00000000000000012618","Gold","2014",1.3876758,"tonnes"
"00000000000000012618","Gold","2015",1.81459845,"tonnes"
"00000000000000012618","Gold","2016",1.52951085,"tonnes"
"00000000000000012618","Gold","2017",1.39518855,"tonnes"
"00000000000000012618","Gold","2018",1.3033629,"tonnes"
"00000000000000012618","Gold","2019",1.26647955,"tonnes"
"00000000000000012634","Iron Ore","2000",14100000,"tonnes"
"00000000000000012634","Iron Ore","2001",5573152,"tonnes"
"00000000000000012634","Iron Ore","2002",7660573,"tonnes"
"00000000000000012634","Iron Ore","2003",9410417,"tonnes"
"00000000000000012634","Iron Ore","2004",11313194,"tonnes"
"00000000000000012634","Iron Ore","2005",5923000,"tonnes"
"00000000000000012634","Iron Ore","2006",5745000,"tonnes"
"00000000000000012634","Iron Ore","2007",5970000,"tonnes"
"00000000000000012634","Iron Ore","2008",8307000,"tonnes"
"00000000000000012634","Iron Ore","2009",5202000,"tonnes"
"00000000000000012634","Iron Ore","2010",8138550,"tonnes"
"00000000000000012634","Iron Ore","2011",8220000,"tonnes"
"00000000000000012634","Iron Ore","2012",8220000,"tonnes"
"00000000000000012634","Iron Ore","2013",8871000,"tonnes"
"00000000000000012634","Iron Ore","2014",10035000,"tonnes"
"00000000000000012634","Iron Ore","2015",10035000,"tonnes"
"00000000000000012634","Iron Ore","2016",10035000,"tonnes"
"00000000000000012634","Iron Ore","2017",9933000,"tonnes"
"00000000000000012634","Iron Ore","2018",9891000,"tonnes"
"00000000000000012634","Iron Ore","2019",9891000,"tonnes"
"00000000000000012646","Iron Ore","2000",4922000,"tonnes"
"00000000000000012646","Iron Ore","2001",3760000,"tonnes"
"00000000000000012646","Iron Ore","2002",3160000,"tonnes"
"00000000000000012646","Iron Ore","2003",2871000,"tonnes"
"00000000000000012646","Iron Ore","2004",1767000,"tonnes"
"00000000000000012646","Iron Ore","2005",490000,"tonnes"
"00000000000000012646","Iron Ore","2006",560000,"tonnes"
"00000000000000012646","Iron Ore","2007",550000,"tonnes"
"00000000000000012646","Iron Ore","2008",2920000,"tonnes"
"00000000000000012646","Iron Ore","2009",840000,"tonnes"
"00000000000000012646","Iron Ore","2010",2697880,"tonnes"
"00000000000000012646","Iron Ore","2011",2695000,"tonnes"
"00000000000000012646","Iron Ore","2012",1900000,"tonnes"
"00000000000000012646","Iron Ore","2013",2820000,"tonnes"
"00000000000000012646","Iron Ore","2014",2820000,"tonnes"
"00000000000000012646","Iron Ore","2015",2820000,"tonnes"
"00000000000000012646","Iron Ore","2016",2820000,"tonnes"
"00000000000000012646","Iron Ore","2017",2820000,"tonnes"
"00000000000000012646","Iron Ore","2018",2820000,"tonnes"
"00000000000000012646","Iron Ore","2019",2820000,"tonnes"
"00000000000000012656","Gold","2007",0.5900202,"tonnes"
"00000000000000012656","Gold","2008",3.9705309,"tonnes"
"00000000000000012656","Gold","2009",4.498011,"tonnes"
"00000000000000012656","Gold","2010",5.2725897,"tonnes"
"00000000000000012656","Gold","2011",5.68754865,"tonnes"
"00000000000000012656","Gold","2012",5.2542189,"tonnes"
"00000000000000012656","Gold","2013",7.0256403,"tonnes"
"00000000000000012656","Gold","2014",7.38474975,"tonnes"
"00000000000000012656","Gold","2015",6.20992575,"tonnes"
"00000000000000012656","Gold","2016",4.9662396,"tonnes"
"00000000000000012656","Gold","2017",6.895854,"tonnes"
"00000000000000012656","Gold","2018",7.11485775,"tonnes"
"00000000000000012656","Gold","2019",11.08759995,"tonnes"
"00000000000000012670","Coal","2014",27539,"tonnes"
"00000000000000012670","Coal","2015",18996,"tonnes"
"00000000000000012670","U3O8","2009",103.872568,"tonnes"
"00000000000000012670","U3O8","2010",437.205989,"tonnes"
"00000000000000012670","U3O8","2011",983.841048,"tonnes"
"00000000000000012670","U3O8","2012",1124.000976,"tonnes"
"00000000000000012670","U3O8","2013",1343.835245984,"tonnes"
"00000000000000012670","U3O8","2014",1066.117193696,"tonnes"
"00000000000000012686","Gold","2010",0.39103155,"tonnes"
"00000000000000012686","Gold","2011",1.2598173,"tonnes"
"00000000000000012686","Gold","2012",1.26398475,"tonnes"
"00000000000000012686","Gold","2013",1.5020397,"tonnes"
"00000000000000012686","Gold","2014",1.02011805,"tonnes"
"00000000000000012686","Gold","2015",1.03400955,"tonnes"
"00000000000000012686","Gold","2016",0.51469425,"tonnes"
"00000000000000012686","Gold","2017",0.36415575,"tonnes"
"00000000000000012686","Gold","2018",0.6479109,"tonnes"
"00000000000000012686","Gold","2019",0.44688105,"tonnes"
"00000000000000012688","Iron Ore","2010",50000,"tonnes"
"00000000000000012688","Iron Ore","2011",92000,"tonnes"
"00000000000000012688","Iron Ore","2012",178800,"tonnes"
"00000000000000012688","Iron Ore","2013",639200,"tonnes"
"00000000000000012688","Iron Ore","2014",208200,"tonnes"
"00000000000000012688","Iron Ore","2015",16000,"tonnes"
"00000000000000012688","Iron Ore","2016",42300,"tonnes"
"00000000000000012688","Iron Ore","2018",30000,"tonnes"
"00000000000000012688","Iron Ore","2019",1280000,"tonnes"
"00000000000000012692","Lanthanides","2000",446,"tonnes"
"00000000000000012692","Lanthanides","2001",351,"tonnes"
"00000000000000012692","Lanthanides","2002",240,"tonnes"
"00000000000000012692","Lanthanides","2003",200,"tonnes"
"00000000000000012692","Lanthanides","2004",800,"tonnes"
"00000000000000012692","Lanthanides","2005",150,"tonnes"
"00000000000000012692","Lanthanides","2006",430,"tonnes"
"00000000000000012692","Lanthanides","2007",380,"tonnes"
"00000000000000012692","Lanthanides","2008",233,"tonnes"
"00000000000000012692","Lanthanides","2009",380,"tonnes"
"00000000000000012692","Lanthanides","2010",35,"tonnes"
"00000000000000012692","Lanthanides","2011",35,"tonnes"
"00000000000000012697","Iron Ore","2011",1500000,"tonnes"
"00000000000000012697","Iron Ore","2012",845500,"tonnes"
"00000000000000012697","Iron Ore","2013",1489125,"tonnes"
"00000000000000012697","Iron Ore","2014",2132750,"tonnes"
"00000000000000012697","Iron Ore","2015",139972,"tonnes"
"00000000000000012697","Iron Ore","2016",22417,"tonnes"
"00000000000000012697","Iron Ore","2017",1710000,"tonnes"
"00000000000000012698","Gold","2013",0.02835,"tonnes"
"00000000000000012698","Gold","2014",0.03189375,"tonnes"
"00000000000000012698","Gold","2015",0.02004345,"tonnes"
"00000000000000012698","Gold","2017",0.01732185,"tonnes"
"00000000000000012698","Gold","2018",0.0018144,"tonnes"
"00000000000000012699","Coal","2000",3e+05,"tonnes"
"00000000000000012699","Coal","2001",350000,"tonnes"
"00000000000000012699","Coal","2002",4e+05,"tonnes"
"00000000000000012699","Coal","2003",450000,"tonnes"
"00000000000000012699","Coal","2004",520000,"tonnes"
"00000000000000012702","Tin","2007",1163,"tonnes"
"00000000000000012702","Tin","2008",1526,"tonnes"
"00000000000000012702","Tin","2009",1685,"tonnes"
"00000000000000012702","Tin","2010",1769,"tonnes"
"00000000000000012702","Tin","2011",2010,"tonnes"
"00000000000000012702","Tin","2012",2179,"tonnes"
"00000000000000012702","Tin","2013",2223,"tonnes"
"00000000000000012702","Tin","2014",2238,"tonnes"
"00000000000000012702","Tin","2015",2196,"tonnes"
"00000000000000012702","Tin","2016",2228,"tonnes"
"00000000000000012702","Tin","2017",2226,"tonnes"
"00000000000000012702","Tin","2018",2355,"tonnes"
"00000000000000012703","Gold","2000",2.54583,"tonnes"
"00000000000000012703","Gold","2001",2.8279125,"tonnes"
"00000000000000012703","Gold","2002",3.043089,"tonnes"
"00000000000000012703","Gold","2003",3.08745675,"tonnes"
"00000000000000012703","Gold","2004",3.5276472,"tonnes"
"00000000000000012703","Gold","2005",3.3977475,"tonnes"
"00000000000000012703","Gold","2006",3.336228,"tonnes"
"00000000000000012703","Gold","2007",2.7206361,"tonnes"
"00000000000000012703","Gold","2008",2.3735754,"tonnes"
"00000000000000012703","Gold","2009",1.32045795,"tonnes"
"00000000000000012703","Gold","2010",1.4482314,"tonnes"
"00000000000000012703","Gold","2011",1.5339618,"tonnes"
"00000000000000012703","Gold","2012",1.59335505,"tonnes"
"00000000000000012703","Gold","2013",1.03860225,"tonnes"
"00000000000000012703","Gold","2014",1.41554385,"tonnes"
"00000000000000012703","Gold","2015",1.0271772,"tonnes"
"00000000000000012703","Gold","2016",0.709317,"tonnes"
"00000000000000012703","Gold","2017",0.8731233,"tonnes"
"00000000000000012703","Gold","2018",0.68910345,"tonnes"
"00000000000000012703","Gold","2019",1.134,"tonnes"
"00000000000000012705","Gold","2009",0.1686825,"tonnes"
"00000000000000012705","Gold","2010",0.4233789,"tonnes"
"00000000000000012705","Gold","2011",0.46689615,"tonnes"
"00000000000000012705","Gold","2012",0.513135,"tonnes"
"00000000000000012705","Gold","2013",0.63455805,"tonnes"
"00000000000000012705","Gold","2014",0.5938758,"tonnes"
"00000000000000012712","Gold","2010",0.0157059,"tonnes"
"00000000000000012712","Gold","2011",0.08779995,"tonnes"
"00000000000000012712","Gold","2012",0.05230575,"tonnes"
"00000000000000012712","Gold","2013",0.365715,"tonnes"
"00000000000000012712","Gold","2014",0.78486975,"tonnes"
"00000000000000012712","Gold","2015",0.84043575,"tonnes"
"00000000000000012712","Gold","2016",0.7708365,"tonnes"
"00000000000000012712","Gold","2017",0.42006195,"tonnes"
"00000000000000012712","Gold","2018",0.8922879,"tonnes"
"00000000000000012712","Gold","2019",0.79768395,"tonnes"
"00000000000000012712","Lead","2012",1,"tonnes"
"00000000000000012712","Silver","2011",0.0058968,"tonnes"
"00000000000000012712","Silver","2012",3.18798585,"tonnes"
"00000000000000012712","Silver","2013",0.0195615,"tonnes"
"00000000000000012712","Silver","2014",0.5921181,"tonnes"
"00000000000000012712","Silver","2015",0.62531595,"tonnes"
"00000000000000012712","Zinc","2012",2,"tonnes"
"00000000000000012722","U3O8","2000",3200.997383224,"tonnes"
"00000000000000012722","U3O8","2001",2642.998030256,"tonnes"
"00000000000000012722","U3O8","2002",2750.997831864,"tonnes"
"00000000000000012722","U3O8","2003",2373.998016208,"tonnes"
"00000000000000012722","U3O8","2004",3581.996973136,"tonnes"
"00000000000000012722","U3O8","2005",3710.99717716,"tonnes"
"00000000000000012722","U3O8","2006",3619.66416,"tonnes"
"00000000000000012722","U3O8","2007",3045.416688,"tonnes"
"00000000000000012722","U3O8","2008",4066.905872,"tonnes"
"00000000000000012722","U3O8","2009",4149.006024,"tonnes"
"00000000000000012722","U3O8","2010",3627.997098632,"tonnes"
"00000000000000012722","U3O8","2011",2147.998070168,"tonnes"
"00000000000000012722","U3O8","2012",2698.8724,"tonnes"
"00000000000000012722","U3O8","2013",2409.480704,"tonnes"
"00000000000000012722","U3O8","2014",1542.666392,"tonnes"
"00000000000000012722","U3O8","2015",1246.017224,"tonnes"
"00000000000000012722","U3O8","2016",2076.547804736,"tonnes"
"00000000000000012722","U3O8","2017",3455.787267096,"tonnes"
"00000000000000012722","U3O8","2018",4998.875046064,"tonnes"
"00000000000000012722","U3O8","2019",6159.773916896,"tonnes"
"00000000000000012743","Copper","2002",11207,"tonnes"
"00000000000000012743","Copper","2003",10200,"tonnes"
"00000000000000012743","Copper","2004",10000,"tonnes"
"00000000000000012743","Copper","2005",8000,"tonnes"
"00000000000000012743","Copper","2006",10000,"tonnes"
"00000000000000012743","Copper","2007",4856,"tonnes"
"00000000000000012743","Copper","2008",5362,"tonnes"
"00000000000000012743","Copper","2009",3597,"tonnes"
"00000000000000012743","Copper","2011",3366,"tonnes"
"00000000000000012743","Copper","2012",5208,"tonnes"
"00000000000000012743","Copper","2013",5182,"tonnes"
"00000000000000012743","Copper","2014",5086,"tonnes"
"00000000000000012743","Copper","2015",5007,"tonnes"
"00000000000000012743","Copper","2016",8059,"tonnes"
"00000000000000012743","Copper","2017",8059,"tonnes"
"00000000000000012743","Gold","2001",0.1111887,"tonnes"
"00000000000000012743","Gold","2011",0.042525,"tonnes"
"00000000000000012761","Gold","2012",0.05236245,"tonnes"
"00000000000000012761","Gold","2013",0.05103,"tonnes"
"00000000000000012761","Gold","2014",0.06676425,"tonnes"
"00000000000000012761","Gold","2015",0.0571536,"tonnes"
"00000000000000012761","Gold","2016",0.04209975,"tonnes"
"00000000000000012761","Gold","2017",0.02265165,"tonnes"
"00000000000000012761","Lead","2000",11113,"tonnes"
"00000000000000012761","Lead","2003",20000,"tonnes"
"00000000000000012761","Lead","2004",17500,"tonnes"
"00000000000000012761","Lead","2005",16250,"tonnes"
"00000000000000012761","Lead","2006",13650,"tonnes"
"00000000000000012761","Lead","2012",9656,"tonnes"
"00000000000000012761","Lead","2013",10710,"tonnes"
"00000000000000012761","Lead","2014",11818,"tonnes"
"00000000000000012761","Lead","2015",9298,"tonnes"
"00000000000000012761","Lead","2016",7026,"tonnes"
"00000000000000012761","Lead","2017",7123,"tonnes"
"00000000000000012761","Lead","2018",3870,"tonnes"
"00000000000000012761","Lead","2019",5488,"tonnes"
"00000000000000012761","Silver","2000",10.62776295,"tonnes"
"00000000000000012761","Silver","2003",24.5733264,"tonnes"
"00000000000000012761","Silver","2012",11.57300865,"tonnes"
"00000000000000012761","Silver","2013",11.9873439,"tonnes"
"00000000000000012761","Silver","2014",14.9400531,"tonnes"
"00000000000000012761","Silver","2015",11.6911431,"tonnes"
"00000000000000012761","Silver","2016",7.99325415,"tonnes"
"00000000000000012761","Silver","2017",8.29109925,"tonnes"
"00000000000000012761","Silver","2018",2.9484,"tonnes"
"00000000000000012761","Silver","2019",5.103,"tonnes"
"00000000000000012761","Zinc","2000",39126,"tonnes"
"00000000000000012761","Zinc","2003",158400,"tonnes"
"00000000000000012761","Zinc","2004",223200,"tonnes"
"00000000000000012761","Zinc","2005",234800,"tonnes"
"00000000000000012761","Zinc","2006",219900,"tonnes"
"00000000000000012761","Zinc","2007",150100,"tonnes"
"00000000000000012761","Zinc","2008",145400,"tonnes"
"00000000000000012761","Zinc","2009",150400,"tonnes"
"00000000000000012761","Zinc","2010",138500,"tonnes"
"00000000000000012761","Zinc","2011",49698,"tonnes"
"00000000000000012761","Zinc","2012",196622,"tonnes"
"00000000000000012761","Zinc","2013",205162,"tonnes"
"00000000000000012761","Zinc","2014",179743,"tonnes"
"00000000000000012761","Zinc","2015",153826,"tonnes"
"00000000000000012761","Zinc","2016",122701,"tonnes"
"00000000000000012761","Zinc","2017",134144,"tonnes"
"00000000000000012761","Zinc","2018",126921,"tonnes"
"00000000000000012761","Zinc","2019",107678,"tonnes"
"00000000000000012764","Copper","2005",23600,"tonnes"
"00000000000000012764","Copper","2007",694,"tonnes"
"00000000000000012764","Copper","2008",1274,"tonnes"
"00000000000000012764","Silver","2001",9.5339916,"tonnes"
"00000000000000012796","U3O8","2007",54.243252912,"tonnes"
"00000000000000012796","U3O8","2008",775.64232,"tonnes"
"00000000000000012796","U3O8","2009",1224.6984,"tonnes"
"00000000000000012796","U3O8","2010",1520.554235592,"tonnes"
"00000000000000012796","U3O8","2011",1598.9118,"tonnes"
"00000000000000012796","U3O8","2012",2003.515864,"tonnes"
"00000000000000012796","U3O8","2013",2400.623866608,"tonnes"
"00000000000000012796","U3O8","2014",2640.812624,"tonnes"
"00000000000000012796","U3O8","2015",2284.873992088,"tonnes"
"00000000000000012796","U3O8","2016",2160.529456352,"tonnes"
"00000000000000012796","U3O8","2017",1881.953208,"tonnes"
"00000000000000012796","U3O8","2018",1242.388488,"tonnes"
"00000000000000012802","Copper","2002",201,"tonnes"
"00000000000000012802","Copper","2003",3000,"tonnes"
"00000000000000012802","Copper","2007",176,"tonnes"
"00000000000000012802","Copper","2008",1697,"tonnes"
"00000000000000012804","Diamonds","2000",0.0442,"tonnes"
"00000000000000012804","Diamonds","2001",0.017743,"tonnes"
"00000000000000012804","Diamonds","2002",0.0106,"tonnes"
"00000000000000012804","Diamonds","2003",0.0029454,"tonnes"
"00000000000000012804","Diamonds","2004",0.0016708,"tonnes"
"00000000000000012804","Diamonds","2007",0.0024634,"tonnes"
"00000000000000012804","Diamonds","2008",0.0040492,"tonnes"
"00000000000000012806","Diamonds","2000",0.0442,"tonnes"
"00000000000000012806","Diamonds","2001",0.0172,"tonnes"
"00000000000000012806","Diamonds","2002",0.0404,"tonnes"
"00000000000000012807","Diamonds","2000",0.2640616,"tonnes"
"00000000000000012807","Diamonds","2001",0.2769408,"tonnes"
"00000000000000012807","Diamonds","2002",0.2551798,"tonnes"
"00000000000000012807","Diamonds","2003",0.4109512,"tonnes"
"00000000000000012807","Diamonds","2004",0.52768,"tonnes"
"00000000000000012807","Diamonds","2005",0.7096818,"tonnes"
"00000000000000012807","Diamonds","2006",0.834,"tonnes"
"00000000000000012807","Diamonds","2007",0.8704,"tonnes"
"00000000000000012807","Diamonds","2008",0.8444,"tonnes"
"00000000000000012807","Diamonds","2009",0.3088,"tonnes"
"00000000000000012807","Diamonds","2010",0.2944,"tonnes"
"00000000000000012807","Diamonds","2011",0.267,"tonnes"
"00000000000000012807","Diamonds","2012",0.3334,"tonnes"
"00000000000000012807","Diamonds","2013",0.3524,"tonnes"
"00000000000000012807","Diamonds","2014",0.3772,"tonnes"
"00000000000000012807","Diamonds","2015",0.3528,"tonnes"
"00000000000000012807","Diamonds","2016",0.3146,"tonnes"
"00000000000000012807","Diamonds","2017",0.361,"tonnes"
"00000000000000012807","Diamonds","2018",0.4016,"tonnes"
"00000000000000012807","Diamonds","2019",0.34,"tonnes"
"00000000000000012811","Gold","2000",2.18295,"tonnes"
"00000000000000012811","Gold","2001",2.45893725,"tonnes"
"00000000000000012811","Gold","2002",2.40975,"tonnes"
"00000000000000012811","Gold","2003",2.06955,"tonnes"
"00000000000000012811","Gold","2004",1.89945,"tonnes"
"00000000000000012811","Gold","2005",2.29635,"tonnes"
"00000000000000012811","Gold","2006",2.4381,"tonnes"
"00000000000000012811","Gold","2007",2.268,"tonnes"
"00000000000000012811","Gold","2008",1.9278,"tonnes"
"00000000000000012811","Gold","2009",1.84275,"tonnes"
"00000000000000012811","Gold","2010",2.4381,"tonnes"
"00000000000000012811","Gold","2011",1.8711,"tonnes"
"00000000000000012811","Gold","2012",2.0979,"tonnes"
"00000000000000012811","Gold","2013",1.78605,"tonnes"
"00000000000000012811","Gold","2014",0.93555,"tonnes"
"00000000000000012811","Gold","2015",1.5309,"tonnes"
"00000000000000012811","Gold","2016",1.5309,"tonnes"
"00000000000000012811","Gold","2017",1.5309,"tonnes"
"00000000000000012811","Gold","2018",1.5309,"tonnes"
"00000000000000012811","Gold","2019",1.5309,"tonnes"
"00000000000000012825","Gold","2014",0.202986,"tonnes"
"00000000000000012825","Gold","2015",4.13124705,"tonnes"
"00000000000000012825","Gold","2016",4.71417975,"tonnes"
"00000000000000012825","Gold","2017",5.4299889,"tonnes"
"00000000000000012825","Gold","2018",4.7442591,"tonnes"
"00000000000000012825","Gold","2019",5.0453361,"tonnes"
"00000000000000012827","Manganese","2005",7300,"tonnes"
"00000000000000012827","Manganese","2006",18900,"tonnes"
"00000000000000012827","Manganese","2007",47000,"tonnes"
"00000000000000012833","Diamonds","2003",0.00058,"tonnes"
"00000000000000012833","Diamonds","2004",0.0015,"tonnes"
"00000000000000012833","Diamonds","2005",0.003,"tonnes"
"00000000000000012833","Diamonds","2006",0.001,"tonnes"
"00000000000000012833","Diamonds","2009",0.000363,"tonnes"
"00000000000000012833","Diamonds","2011",8.9e-05,"tonnes"
"00000000000000012833","Diamonds","2012",7.36e-05,"tonnes"
"00000000000000012837","Lithium","2018",2967,"tonnes"
"00000000000000012837","Lithium","2019",5193,"tonnes"
"00000000000000012841","Diamonds","2005",5.06e-05,"tonnes"
"00000000000000012846","U3O8","2012",296.099868088,"tonnes"
"00000000000000012846","U3O8","2013",219.419686896,"tonnes"
"00000000000000012847","Copper","2007",176,"tonnes"
"00000000000000012847","Copper","2008",1697,"tonnes"
"00000000000000012847","Copper","2009",1166,"tonnes"
"00000000000000012847","Copper","2015",3029,"tonnes"
"00000000000000012847","Copper","2016",15884,"tonnes"
"00000000000000012847","Copper","2017",14759,"tonnes"
"00000000000000012847","Copper","2018",15300,"tonnes"
"00000000000000012874","Cobalt","2011",245,"tonnes"
"00000000000000012874","Cobalt","2012",385,"tonnes"
"00000000000000012874","Cobalt","2013",1117,"tonnes"
"00000000000000012874","Cobalt","2014",1384,"tonnes"
"00000000000000012874","Cobalt","2015",2391,"tonnes"
"00000000000000012874","Cobalt","2016",3188,"tonnes"
"00000000000000012874","Cobalt","2017",2780,"tonnes"
"00000000000000012874","Cobalt","2018",2104,"tonnes"
"00000000000000012874","Cobalt","2019",1703,"tonnes"
"00000000000000012874","Nickel","2010",3629,"tonnes"
"00000000000000012874","Nickel","2011",5100,"tonnes"
"00000000000000012874","Nickel","2012",4000,"tonnes"
"00000000000000012874","Nickel","2013",16300,"tonnes"
"00000000000000012874","Nickel","2014",18700,"tonnes"
"00000000000000012874","Nickel","2015",26900,"tonnes"
"00000000000000012874","Nickel","2016",34300,"tonnes"
"00000000000000012874","Nickel","2017",40300,"tonnes"
"00000000000000012874","Nickel","2018",32500,"tonnes"
"00000000000000012874","Nickel","2019",23400,"tonnes"
"00000000000000012875","Nickel","2000",88463,"tonnes"
"00000000000000012875","Nickel","2001",89973,"tonnes"
"00000000000000012875","Nickel","2002",90867,"tonnes"
"00000000000000012875","Nickel","2003",92523,"tonnes"
"00000000000000012875","Nickel","2004",86180,"tonnes"
"00000000000000012875","Nickel","2005",90576,"tonnes"
"00000000000000012875","Nickel","2006",93383,"tonnes"
"00000000000000012875","Nickel","2007",90796,"tonnes"
"00000000000000012875","Nickel","2008",82131,"tonnes"
"00000000000000012875","Nickel","2009",52131,"tonnes"
"00000000000000012875","Nickel","2010",101617,"tonnes"
"00000000000000012875","Nickel","2011",89360,"tonnes"
"00000000000000012875","Nickel","2012",99547,"tonnes"
"00000000000000012875","Nickel","2013",53015,"tonnes"
"00000000000000012875","Nickel","2014",55012,"tonnes"
"00000000000000012875","Nickel","2015",53369,"tonnes"
"00000000000000012875","Nickel","2016",55227,"tonnes"
"00000000000000012875","Nickel","2017",56771,"tonnes"
"00000000000000012875","Nickel","2018",58000,"tonnes"
"00000000000000012875","Nickel","2019",54300,"tonnes"
"00000000000000012878","Nickel","2013",1400,"tonnes"
"00000000000000012878","Nickel","2014",12600,"tonnes"
"00000000000000012878","Nickel","2015",9100,"tonnes"
"00000000000000012878","Nickel","2016",13600,"tonnes"
"00000000000000012878","Nickel","2017",17500,"tonnes"
"00000000000000012878","Nickel","2018",28300,"tonnes"
"00000000000000012878","Nickel","2019",23700,"tonnes"
"00000000000000012896","U3O8","2001",3440.495773592,"tonnes"
"00000000000000012896","U3O8","2002",3621.071202384,"tonnes"
"00000000000000012896","U3O8","2003",3155.997428088,"tonnes"
"00000000000000012896","U3O8","2004",3281.997121032,"tonnes"
"00000000000000012896","U3O8","2005",3095.7654,"tonnes"
