fid,country_name,country_isoa3,hcluster_id
14465,China,CHN,00000000000000007504
14466,China,CHN,00000000000000007504
14467,China,CHN,00000000000000007499
14468,China,CHN,00000000000000008482
14469,China,CHN,00000000000000008482
14470,China,CHN,00000000000000007321
14471,China,CHN,00000000000000007504
14472,China,CHN,00000000000000007504
14473,China,CHN,00000000000000007504
14474,Kazakhstan,KAZ,00000000000000011011
14475,China,CHN,00000000000000007504
14476,China,CHN,00000000000000007504
14477,China,CHN,00000000000000007504
14478,China,CHN,00000000000000007582
14479,China,CHN,00000000000000007504
14480,China,CHN,00000000000000007504
14481,Canada,CAN,00000000000000004066
14482,Canada,CAN,00000000000000004066
14483,Canada,CAN,00000000000000004066
14484,Canada,CAN,00000000000000004066
14485,Kazakhstan,KAZ,00000000000000010987
14486,China,CHN,00000000000000007582
14487,China,CHN,00000000000000007499
14488,China,CHN,00000000000000007321
14489,China,CHN,00000000000000007534
14490,China,CHN,00000000000000007534
14491,Russian Federation,RUS,00000000000000014053
14492,China,CHN,00000000000000007582
14493,Kazakhstan,KAZ,00000000000000010848
14494,Russian Federation,RUS,00000000000000014053
14495,China,CHN,00000000000000007582
14496,Russian Federation,RUS,00000000000000014053
14497,China,CHN,00000000000000007534
14498,China,CHN,00000000000000007534
14499,China,CHN,00000000000000008525
14500,China,CHN,00000000000000008525
14501,China,CHN,00000000000000007504
14502,China,CHN,00000000000000007504
14503,China,CHN,00000000000000007504
14504,China,CHN,00000000000000007504
14505,Russian Federation,RUS,00000000000000014053
14506,Russian Federation,RUS,00000000000000014053
14507,China,CHN,00000000000000008525
14508,China,CHN,00000000000000007534
14509,China,CHN,00000000000000007534
14510,China,CHN,00000000000000007534
14511,Russian Federation,RUS,00000000000000014053
14512,China,CHN,00000000000000007534
14513,China,CHN,00000000000000008525
14514,China,CHN,00000000000000007534
14515,China,CHN,00000000000000007534
14516,Russian Federation,RUS,00000000000000014053
14517,China,CHN,00000000000000007582
14518,China,CHN,00000000000000008525
14519,Russian Federation,RUS,00000000000000014053
14520,China,CHN,00000000000000007582
14521,China,CHN,00000000000000008525
14522,United States,USA,00000000000000016451
14523,United States,USA,00000000000000016451
14524,Canada,CAN,00000000000000004066
14525,Canada,CAN,00000000000000004066
14526,China,CHN,00000000000000007277
14527,China,CHN,00000000000000007249
14528,China,CHN,00000000000000007249
14529,China,CHN,00000000000000007249
14530,China,CHN,00000000000000007277
14531,United States,USA,00000000000000016451
14532,China,CHN,00000000000000007249
14533,China,CHN,00000000000000007534
14534,Canada,CAN,00000000000000004066
14535,China,CHN,00000000000000007534
14536,Canada,CAN,00000000000000004066
14537,China,CHN,00000000000000007504
14538,Kazakhstan,KAZ,00000000000000010974
14539,China,CHN,00000000000000008525
14540,China,CHN,00000000000000007504
14541,China,CHN,00000000000000007504
14542,China,CHN,00000000000000007249
14543,Russian Federation,RUS,00000000000000014089
14544,China,CHN,00000000000000007504
14545,China,CHN,00000000000000007504
14546,China,CHN,00000000000000007249
14547,Kazakhstan,KAZ,00000000000000010974
14548,China,CHN,00000000000000007249
14549,China,CHN,00000000000000007277
14550,China,CHN,00000000000000007249
14551,China,CHN,00000000000000007504
14552,China,CHN,00000000000000007534
14553,China,CHN,00000000000000007277
14554,China,CHN,00000000000000008525
14555,China,CHN,00000000000000007249
14556,China,CHN,00000000000000007277
14557,China,CHN,00000000000000007277
14558,China,CHN,00000000000000007504
14559,China,CHN,00000000000000007504
14560,Kazakhstan,KAZ,00000000000000010974
14561,China,CHN,00000000000000007504
14562,China,CHN,00000000000000008525
14563,China,CHN,00000000000000007504
14564,Russian Federation,RUS,00000000000000014089
14565,China,CHN,00000000000000007504
14566,China,CHN,00000000000000007849
14567,China,CHN,00000000000000007504
14568,China,CHN,00000000000000007849
14569,China,CHN,00000000000000007504
14570,China,CHN,00000000000000007849
14571,China,CHN,00000000000000008525
14572,China,CHN,00000000000000007849
14573,China,CHN,00000000000000008526
14574,China,CHN,00000000000000007582
14575,Russian Federation,RUS,00000000000000014212
14576,Russian Federation,RUS,00000000000000014212
14577,China,CHN,00000000000000007504
14578,Kazakhstan,KAZ,00000000000000010847
14579,China,CHN,00000000000000007582
14580,China,CHN,00000000000000007277
14581,China,CHN,00000000000000007849
14582,China,CHN,00000000000000007849
14583,China,CHN,00000000000000008525
14584,Russian Federation,RUS,00000000000000014212
14585,Finland,FIN,00000000000000009510
14586,Finland,FIN,00000000000000009510
14587,Russian Federation,RUS,00000000000000014212
14588,Kazakhstan,KAZ,00000000000000010847
14589,Kazakhstan,KAZ,00000000000000010847
14590,Kazakhstan,KAZ,00000000000000010847
14591,Finland,FIN,00000000000000009510
14592,China,CHN,00000000000000007849
14593,China,CHN,00000000000000007849
14594,Russian Federation,RUS,00000000000000014212
14595,China,CHN,00000000000000007504
14596,China,CHN,00000000000000007249
14597,Kazakhstan,KAZ,00000000000000010847
14598,Kazakhstan,KAZ,00000000000000010847
14599,Kazakhstan,KAZ,00000000000000010847
14600,China,CHN,00000000000000007277
14601,China,CHN,00000000000000008525
14602,China,CHN,00000000000000007504
14603,China,CHN,00000000000000007849
14604,China,CHN,00000000000000007504
14605,China,CHN,00000000000000007504
14606,China,CHN,00000000000000007849
14607,China,CHN,00000000000000007504
14608,China,CHN,00000000000000007277
14609,China,CHN,00000000000000007277
14610,Kazakhstan,KAZ,00000000000000010847
14611,China,CHN,00000000000000007849
14612,Kazakhstan,KAZ,00000000000000010847
14613,China,CHN,00000000000000008525
14614,China,CHN,00000000000000007277
14615,China,CHN,00000000000000007849
14616,Kazakhstan,KAZ,00000000000000010847
14617,Kazakhstan,KAZ,00000000000000010862
14618,China,CHN,00000000000000007277
14619,China,CHN,00000000000000007249
14620,China,CHN,00000000000000008525
14621,China,CHN,00000000000000007249
14622,China,CHN,00000000000000007277
14623,Kazakhstan,KAZ,00000000000000010974
14624,China,CHN,00000000000000007277
14625,Kazakhstan,KAZ,00000000000000010862
14626,China,CHN,00000000000000007277
14627,China,CHN,00000000000000007277
14628,China,CHN,00000000000000007534
14629,China,CHN,00000000000000008525
14630,Russian Federation,RUS,00000000000000014053
14631,China,CHN,00000000000000007277
14632,Russian Federation,RUS,00000000000000014053
14633,Russian Federation,RUS,00000000000000014053
14634,China,CHN,00000000000000007582
14635,China,CHN,00000000000000007504
14636,Russian Federation,RUS,00000000000000014053
14637,China,CHN,00000000000000007582
14638,Canada,CAN,00000000000000004298
14639,Russian Federation,RUS,00000000000000014053
14640,China,CHN,00000000000000007582
14641,Russian Federation,RUS,00000000000000014053
14642,Canada,CAN,00000000000000004298
14643,Russian Federation,RUS,00000000000000014053
14644,China,CHN,00000000000000007277
14645,China,CHN,00000000000000007582
14646,Canada,CAN,00000000000000006761
14647,Finland,FIN,00000000000000009510
14648,Finland,FIN,00000000000000009510
14649,Finland,FIN,00000000000000009510
14650,Finland,FIN,00000000000000009510
14651,Finland,FIN,00000000000000009510
14652,Kazakhstan,KAZ,00000000000000010847
14653,China,CHN,00000000000000007277
14654,China,CHN,00000000000000007249
14655,China,CHN,00000000000000007277
14656,China,CHN,00000000000000007277
14657,China,CHN,00000000000000007249
14658,China,CHN,00000000000000007849
14659,Kazakhstan,KAZ,00000000000000010973
14660,Kazakhstan,KAZ,00000000000000010973
14661,Kazakhstan,KAZ,00000000000000010847
14662,China,CHN,00000000000000007249
14663,China,CHN,00000000000000007277
14664,Finland,FIN,00000000000000009510
14665,Kazakhstan,KAZ,00000000000000010973
14666,China,CHN,00000000000000007849
14667,Finland,FIN,00000000000000009510
14668,Kazakhstan,KAZ,00000000000000010973
14669,China,CHN,00000000000000007277
14670,China,CHN,00000000000000007849
14671,China,CHN,00000000000000007504
14672,China,CHN,00000000000000007249
14673,Kazakhstan,KAZ,00000000000000010847
14674,China,CHN,00000000000000007277
14675,China,CHN,00000000000000007249
14676,China,CHN,00000000000000007277
14677,Kazakhstan,KAZ,00000000000000010847
14678,China,CHN,00000000000000007277
14679,Kazakhstan,KAZ,00000000000000010973
14680,China,CHN,00000000000000007277
14681,China,CHN,00000000000000007249
14682,China,CHN,00000000000000007277
14683,China,CHN,00000000000000007249
14684,China,CHN,00000000000000007249
14685,Finland,FIN,00000000000000009510
14686,Kazakhstan,KAZ,00000000000000010886
14687,China,CHN,00000000000000007249
14688,China,CHN,00000000000000007249
14689,China,CHN,00000000000000007277
14690,China,CHN,00000000000000007498
14691,China,CHN,00000000000000007498
14692,China,CHN,00000000000000007277
14693,China,CHN,00000000000000007277
14694,China,CHN,00000000000000007277
14695,Kazakhstan,KAZ,00000000000000010847
14696,Kazakhstan,KAZ,00000000000000010880
14697,China,CHN,00000000000000007498
14698,China,CHN,00000000000000007277
14699,China,CHN,00000000000000007277
14700,China,CHN,00000000000000007277
14701,China,CHN,00000000000000007277
14702,China,CHN,00000000000000007277
14703,China,CHN,00000000000000007277
14704,China,CHN,00000000000000007277
14705,China,CHN,00000000000000007277
14706,China,CHN,00000000000000007277
14707,Canada,CAN,00000000000000005951
14708,Kazakhstan,KAZ,00000000000000010837
14709,China,CHN,00000000000000007498
14710,China,CHN,00000000000000007277
14711,Russian Federation,RUS,00000000000000014089
14712,Kazakhstan,KAZ,00000000000000010837
14713,Russian Federation,RUS,00000000000000014089
14714,China,CHN,00000000000000007163
14715,China,CHN,00000000000000007513
14716,Russian Federation,RUS,00000000000000014089
14717,China,CHN,00000000000000007277
14718,China,CHN,00000000000000007277
14719,Kazakhstan,KAZ,00000000000000010837
14720,Kazakhstan,KAZ,00000000000000010874
14721,Kazakhstan,KAZ,00000000000000010983
14722,China,CHN,00000000000000007195
14723,China,CHN,00000000000000007195
14724,Kazakhstan,KAZ,00000000000000010983
14725,China,CHN,00000000000000007498
14726,China,CHN,00000000000000007195
14727,China,CHN,00000000000000008182
14728,China,CHN,00000000000000008182
14729,China,CHN,00000000000000008182
14730,China,CHN,00000000000000007195
14731,China,CHN,00000000000000007498
14732,China,CHN,00000000000000008182
14733,China,CHN,00000000000000007498
14734,China,CHN,00000000000000007195
14735,China,CHN,00000000000000007195
14736,China,CHN,00000000000000007163
14737,Kazakhstan,KAZ,00000000000000010837
14738,Kazakhstan,KAZ,00000000000000010983
14739,Kazakhstan,KAZ,00000000000000010837
14740,China,CHN,00000000000000007277
14741,China,CHN,00000000000000007163
14742,China,CHN,00000000000000007163
14743,China,CHN,00000000000000007163
14744,China,CHN,00000000000000008182
14745,Kazakhstan,KAZ,00000000000000010877
14746,Kazakhstan,KAZ,00000000000000010983
14747,China,CHN,00000000000000007195
14748,China,CHN,00000000000000007163
14749,Kazakhstan,KAZ,00000000000000010983
14750,China,CHN,00000000000000007799
14751,Canada,CAN,00000000000000004986
14752,Canada,CAN,00000000000000004986
14753,Kazakhstan,KAZ,00000000000000010837
14754,China,CHN,00000000000000007195
14755,Canada,CAN,00000000000000004986
14756,China,CHN,00000000000000007294
14757,Kazakhstan,KAZ,00000000000000010837
14758,China,CHN,00000000000000007195
14759,China,CHN,00000000000000007195
14760,China,CHN,00000000000000007195
14761,China,CHN,00000000000000007195
14762,China,CHN,00000000000000007799
14763,China,CHN,00000000000000007195
14764,China,CHN,00000000000000007195
14765,China,CHN,00000000000000007498
14766,China,CHN,00000000000000007513
14767,China,CHN,00000000000000007799
14768,China,CHN,00000000000000007249
14769,China,CHN,00000000000000007195
14770,China,CHN,00000000000000007195
14771,China,CHN,00000000000000007195
14772,Canada,CAN,00000000000000006286
14773,China,CHN,00000000000000007513
14774,China,CHN,00000000000000007195
14775,China,CHN,00000000000000007498
14776,Canada,CAN,00000000000000006286
14777,China,CHN,00000000000000008367
14778,China,CHN,00000000000000008367
14779,China,CHN,00000000000000007799
14780,Canada,CAN,00000000000000006286
14781,Kazakhstan,KAZ,00000000000000010874
14782,China,CHN,00000000000000008367
14783,China,CHN,00000000000000008367
14784,China,CHN,00000000000000008367
14785,Canada,CAN,00000000000000006286
14786,Canada,CAN,00000000000000006286
14787,Canada,CAN,00000000000000006286
14788,Kazakhstan,KAZ,00000000000000010874
14789,Canada,CAN,00000000000000006286
14790,Kazakhstan,KAZ,00000000000000010874
14791,Canada,CAN,00000000000000006286
14792,Kazakhstan,KAZ,00000000000000010874
14793,China,CHN,00000000000000007513
14794,Kazakhstan,KAZ,00000000000000010837
14795,United States,USA,00000000000000017388
14796,China,CHN,00000000000000007277
14797,Kazakhstan,KAZ,00000000000000010966
14798,China,CHN,00000000000000007277
14799,Russian Federation,RUS,00000000000000014089
14800,Kazakhstan,KAZ,00000000000000010973
14801,Kazakhstan,KAZ,00000000000000010886
14802,China,CHN,00000000000000007249
14803,China,CHN,00000000000000007498
14804,China,CHN,00000000000000007277
14805,China,CHN,00000000000000007498
14806,China,CHN,00000000000000007277
14807,China,CHN,00000000000000007277
14808,China,CHN,00000000000000007498
14809,China,CHN,00000000000000007513
14810,China,CHN,00000000000000007277
14811,China,CHN,00000000000000007498
14812,China,CHN,00000000000000007498
14813,China,CHN,00000000000000007277
14814,China,CHN,00000000000000007277
14815,China,CHN,00000000000000007277
14816,China,CHN,00000000000000007498
14817,China,CHN,00000000000000007249
14818,China,CHN,00000000000000007249
14819,Finland,FIN,00000000000000009577
14820,Russian Federation,RUS,00000000000000014089
14821,China,CHN,00000000000000007277
14822,China,CHN,00000000000000007277
14823,China,CHN,00000000000000007277
14824,China,CHN,00000000000000007277
14825,China,CHN,00000000000000007277
14826,Russian Federation,RUS,00000000000000014089
14827,Russian Federation,RUS,00000000000000014089
14828,China,CHN,00000000000000007498
14829,China,CHN,00000000000000007277
14830,China,CHN,00000000000000007277
14831,Kazakhstan,KAZ,00000000000000010966
14832,China,CHN,00000000000000007277
14833,China,CHN,00000000000000007498
14834,China,CHN,00000000000000007498
14835,Kazakhstan,KAZ,00000000000000010966
14836,Kazakhstan,KAZ,00000000000000010966
14837,China,CHN,00000000000000007277
14838,Kazakhstan,KAZ,00000000000000010966
14839,Kazakhstan,KAZ,00000000000000010837
14840,China,CHN,00000000000000007277
14841,China,CHN,00000000000000007277
14842,Kazakhstan,KAZ,00000000000000010966
14843,China,CHN,00000000000000007277
14844,China,CHN,00000000000000007277
14845,China,CHN,00000000000000007277
14846,China,CHN,00000000000000007277
14847,China,CHN,00000000000000007249
14848,Finland,FIN,00000000000000009578
14849,China,CHN,00000000000000007277
14850,China,CHN,00000000000000007277
14851,China,CHN,00000000000000007498
14852,China,CHN,00000000000000007277
14853,China,CHN,00000000000000007277
14854,Kazakhstan,KAZ,00000000000000010837
14855,Kazakhstan,KAZ,00000000000000010877
14856,China,CHN,00000000000000007277
14857,Finland,FIN,00000000000000009510
14858,China,CHN,00000000000000007277
14859,Kazakhstan,KAZ,00000000000000010847
14860,Russian Federation,RUS,00000000000000014212
14861,Kazakhstan,KAZ,00000000000000010847
14862,China,CHN,00000000000000007504
14863,Finland,FIN,00000000000000009510
14864,China,CHN,00000000000000007277
14865,China,CHN,00000000000000007277
14866,China,CHN,00000000000000007277
14867,China,CHN,00000000000000007849
14868,China,CHN,00000000000000007277
14869,China,CHN,00000000000000007277
14870,Kazakhstan,KAZ,00000000000000010847
14871,China,CHN,00000000000000007849
14872,China,CHN,00000000000000007277
14873,China,CHN,00000000000000007849
14874,China,CHN,00000000000000007277
14875,China,CHN,00000000000000007277
14876,Kazakhstan,KAZ,00000000000000010847
14877,Kazakhstan,KAZ,00000000000000010847
14878,China,CHN,00000000000000007294
14879,China,CHN,00000000000000007294
14880,Canada,CAN,00000000000000004986
14881,China,CHN,00000000000000008006
14882,China,CHN,00000000000000008006
14883,China,CHN,00000000000000008006
14884,China,CHN,00000000000000007799
14885,China,CHN,00000000000000007799
14886,China,CHN,00000000000000008006
14887,China,CHN,00000000000000008006
14888,Kazakhstan,KAZ,00000000000000010837
14889,China,CHN,00000000000000007162
14890,United States,USA,00000000000000015912
14891,United States,USA,00000000000000015912
14892,China,CHN,00000000000000008006
14893,China,CHN,00000000000000008006
14894,China,CHN,00000000000000007490
14895,China,CHN,00000000000000008006
14896,China,CHN,00000000000000008006
14897,United States,USA,00000000000000016161
14898,Kazakhstan,KAZ,00000000000000011040
14899,United States,USA,00000000000000015912
14900,China,CHN,00000000000000007294
14901,United States,USA,00000000000000015912
14902,China,CHN,00000000000000008006
14903,China,CHN,00000000000000007162
14904,United States,USA,00000000000000015912
14905,China,CHN,00000000000000007294
14906,China,CHN,00000000000000007294
14907,China,CHN,00000000000000008006
14908,China,CHN,00000000000000008006
14909,China,CHN,00000000000000007513
14910,China,CHN,00000000000000008006
14911,China,CHN,00000000000000007162
14912,China,CHN,00000000000000008006
14913,China,CHN,00000000000000008006
14914,China,CHN,00000000000000007490
14915,China,CHN,00000000000000007294
14916,China,CHN,00000000000000007162
14917,China,CHN,00000000000000007294
14918,Russian Federation,RUS,00000000000000014024
14919,Canada,CAN,00000000000000004379
14920,Russian Federation,RUS,00000000000000014024
14921,China,CHN,00000000000000007713
14922,China,CHN,00000000000000007713
14923,China,CHN,00000000000000007713
14924,China,CHN,00000000000000007713
14925,China,CHN,00000000000000007713
14926,China,CHN,00000000000000007294
14927,Canada,CAN,00000000000000004379
14928,China,CHN,00000000000000007162
14929,China,CHN,00000000000000007162
14930,Canada,CAN,00000000000000004379
14931,China,CHN,00000000000000007162
14932,Russian Federation,RUS,00000000000000014024
14933,United States,USA,00000000000000017155
14934,Russian Federation,RUS,00000000000000014024
14935,Kazakhstan,KAZ,00000000000000011040
14936,China,CHN,00000000000000007713
14937,Russian Federation,RUS,00000000000000014024
14938,Russian Federation,RUS,00000000000000014024
14939,United States,USA,00000000000000016161
14940,United States,USA,00000000000000016161
14941,United States,USA,00000000000000016161
14942,China,CHN,00000000000000007689
14943,China,CHN,00000000000000007689
14944,China,CHN,00000000000000008527
14945,China,CHN,00000000000000007152
14946,China,CHN,00000000000000007152
14947,Mongolia,MNG,00000000000000012457
14948,United States,USA,00000000000000017155
14949,China,CHN,00000000000000008527
14950,Russian Federation,RUS,00000000000000014024
14951,Kazakhstan,KAZ,00000000000000011004
14952,Kazakhstan,KAZ,00000000000000011004
14953,Kazakhstan,KAZ,00000000000000011004
14954,Kazakhstan,KAZ,00000000000000011004
14955,China,CHN,00000000000000007713
14956,Kazakhstan,KAZ,00000000000000011004
14957,Russian Federation,RUS,00000000000000014024
14958,China,CHN,00000000000000008527
14959,Mongolia,MNG,00000000000000012457
14960,China,CHN,00000000000000008527
14961,China,CHN,00000000000000008527
14962,United States,USA,00000000000000017155
14963,China,CHN,00000000000000007713
14964,China,CHN,00000000000000007713
14965,China,CHN,00000000000000007713
14966,China,CHN,00000000000000007713
14967,China,CHN,00000000000000007713
14968,China,CHN,00000000000000008527
14969,China,CHN,00000000000000008527
14970,United States,USA,00000000000000016161
14971,China,CHN,00000000000000007490
14972,China,CHN,00000000000000007490
14973,China,CHN,00000000000000007490
14974,China,CHN,00000000000000007162
14975,China,CHN,00000000000000007513
14976,China,CHN,00000000000000007162
14977,United States,USA,00000000000000015912
14978,China,CHN,00000000000000007513
14979,United States,USA,00000000000000016161
14980,Russian Federation,RUS,00000000000000014024
14981,China,CHN,00000000000000007162
14982,China,CHN,00000000000000007162
14983,China,CHN,00000000000000007490
14984,China,CHN,00000000000000007799
14985,China,CHN,00000000000000007689
14986,United States,USA,00000000000000016285
14987,China,CHN,00000000000000007152
14988,Kazakhstan,KAZ,00000000000000010903
14989,China,CHN,00000000000000007152
14990,China,CHN,00000000000000007449
14991,China,CHN,00000000000000007152
14992,China,CHN,00000000000000007152
14993,China,CHN,00000000000000007152
14994,China,CHN,00000000000000007449
14995,China,CHN,00000000000000007152
14996,China,CHN,00000000000000007152
14997,China,CHN,00000000000000007152
14998,China,CHN,00000000000000007449
14999,China,CHN,00000000000000007689
15000,United States,USA,00000000000000016285
15001,United States,USA,00000000000000016285
15002,China,CHN,00000000000000007449
15003,China,CHN,00000000000000007449
15004,China,CHN,00000000000000007689
15005,China,CHN,00000000000000007689
15006,China,CHN,00000000000000007689
15007,United States,USA,00000000000000015807
15008,China,CHN,00000000000000007235
15009,China,CHN,00000000000000007235
15010,China,CHN,00000000000000007235
15011,China,CHN,00000000000000007489
15012,China,CHN,00000000000000007489
15013,China,CHN,00000000000000007152
15014,China,CHN,00000000000000007152
15015,China,CHN,00000000000000007449
15016,China,CHN,00000000000000007152
15017,Canada,CAN,00000000000000004446
15018,China,CHN,00000000000000007152
15019,China,CHN,00000000000000007152
15020,China,CHN,00000000000000007152
15021,China,CHN,00000000000000007152
15022,China,CHN,00000000000000007152
15023,China,CHN,00000000000000007449
15024,China,CHN,00000000000000007449
15025,Canada,CAN,00000000000000004446
15026,China,CHN,00000000000000007449
15027,China,CHN,00000000000000007449
15028,China,CHN,00000000000000007449
15029,China,CHN,00000000000000007449
15030,China,CHN,00000000000000007449
15031,China,CHN,00000000000000007152
15032,China,CHN,00000000000000007449
15033,China,CHN,00000000000000007152
15034,China,CHN,00000000000000007152
15035,China,CHN,00000000000000007689
15036,China,CHN,00000000000000007449
15037,China,CHN,00000000000000007689
15038,China,CHN,00000000000000007152
15039,China,CHN,00000000000000007449
15040,China,CHN,00000000000000007449
15041,China,CHN,00000000000000007449
15042,United States,USA,00000000000000016285
15043,Kazakhstan,KAZ,00000000000000010903
15044,Kazakhstan,KAZ,00000000000000010903
15045,China,CHN,00000000000000007152
15046,China,CHN,00000000000000007449
15047,China,CHN,00000000000000007689
15048,China,CHN,00000000000000007689
15049,United States,USA,00000000000000015807
15050,Canada,CAN,00000000000000004446
15051,China,CHN,00000000000000007449
15052,China,CHN,00000000000000007152
15053,China,CHN,00000000000000007449
15054,China,CHN,00000000000000007449
15055,China,CHN,00000000000000007152
15056,China,CHN,00000000000000007152
15057,China,CHN,00000000000000007235
15058,China,CHN,00000000000000007152
15059,Mongolia,MNG,00000000000000012457
15060,China,CHN,00000000000000007490
15061,China,CHN,00000000000000007152
15062,China,CHN,00000000000000007152
15063,United States,USA,00000000000000017155
15064,China,CHN,00000000000000007449
15065,China,CHN,00000000000000007152
15066,Canada,CAN,00000000000000004446
15067,Kazakhstan,KAZ,00000000000000010903
15068,China,CHN,00000000000000008528
15069,China,CHN,00000000000000007152
15070,China,CHN,00000000000000007152
15071,China,CHN,00000000000000007152
15072,China,CHN,00000000000000007152
15073,Mongolia,MNG,00000000000000012457
15074,China,CHN,00000000000000007152
15075,China,CHN,00000000000000007152
15076,China,CHN,00000000000000007152
15077,China,CHN,00000000000000007152
15078,China,CHN,00000000000000007152
15079,China,CHN,00000000000000007152
15080,Mongolia,MNG,00000000000000012457
15081,China,CHN,00000000000000007152
15082,China,CHN,00000000000000007152
15083,Mongolia,MNG,00000000000000012457
15084,Mongolia,MNG,00000000000000012457
15085,China,CHN,00000000000000007152
15086,China,CHN,00000000000000007152
15087,Mongolia,MNG,00000000000000012457
15088,China,CHN,00000000000000007152
15089,China,CHN,00000000000000007152
15090,China,CHN,00000000000000007152
15091,China,CHN,00000000000000007152
15092,Mongolia,MNG,00000000000000012457
15093,China,CHN,00000000000000007152
15094,United States,USA,00000000000000016285
15095,United States,USA,00000000000000016285
15096,China,CHN,00000000000000007449
15097,China,CHN,00000000000000007152
15098,China,CHN,00000000000000007152
15099,China,CHN,00000000000000007152
15100,China,CHN,00000000000000008528
15101,Mongolia,MNG,00000000000000012457
15102,China,CHN,00000000000000007152
15103,China,CHN,00000000000000007152
15104,China,CHN,00000000000000007449
15105,China,CHN,00000000000000007152
15106,China,CHN,00000000000000007152
15107,China,CHN,00000000000000007328
15108,China,CHN,00000000000000007449
15109,United States,USA,00000000000000016108
15110,China,CHN,00000000000000007328
15111,China,CHN,00000000000000007328
15112,China,CHN,00000000000000007235
15113,China,CHN,00000000000000007235
15114,Russian Federation,RUS,00000000000000014123
15115,China,CHN,00000000000000007669
15116,China,CHN,00000000000000007449
15117,China,CHN,00000000000000007152
15118,China,CHN,00000000000000007669
15119,China,CHN,00000000000000007449
15120,China,CHN,00000000000000007490
15121,China,CHN,00000000000000007152
15122,China,CHN,00000000000000007457
15123,China,CHN,00000000000000007457
15124,China,CHN,00000000000000007235
15125,China,CHN,00000000000000007449
15126,China,CHN,00000000000000007489
15127,United States,USA,00000000000000016471
15128,China,CHN,00000000000000007248
15129,China,CHN,00000000000000007449
15130,China,CHN,00000000000000007152
15131,China,CHN,00000000000000007152
15132,China,CHN,00000000000000007152
15133,China,CHN,00000000000000007449
15134,China,CHN,00000000000000007449
15135,China,CHN,00000000000000008415
15136,China,CHN,00000000000000007669
15137,China,CHN,00000000000000008415
15138,China,CHN,00000000000000007490
15139,China,CHN,00000000000000007490
15140,China,CHN,00000000000000007669
15141,China,CHN,00000000000000007449
15142,China,CHN,00000000000000007449
15143,China,CHN,00000000000000007449
15144,China,CHN,00000000000000007449
15145,China,CHN,00000000000000007449
15146,China,CHN,00000000000000007152
15147,China,CHN,00000000000000007449
15148,China,CHN,00000000000000007449
15149,China,CHN,00000000000000007152
15150,China,CHN,00000000000000007449
15151,China,CHN,00000000000000007152
15152,China,CHN,00000000000000007449
15153,China,CHN,00000000000000007449
15154,China,CHN,00000000000000007489
15155,China,CHN,00000000000000007449
15156,China,CHN,00000000000000008415
15157,China,CHN,00000000000000007449
15158,China,CHN,00000000000000007457
15159,China,CHN,00000000000000007457
15160,China,CHN,00000000000000007449
15161,China,CHN,00000000000000007457
15162,China,CHN,00000000000000007669
15163,China,CHN,00000000000000007449
15164,China,CHN,00000000000000007152
15165,China,CHN,00000000000000007449
15166,China,CHN,00000000000000007449
15167,China,CHN,00000000000000008415
15168,China,CHN,00000000000000007152
15169,China,CHN,00000000000000007152
15170,China,CHN,00000000000000007235
15171,China,CHN,00000000000000007235
15172,Kazakhstan,KAZ,00000000000000010925
15173,China,CHN,00000000000000007457
15174,China,CHN,00000000000000007457
15175,China,CHN,00000000000000007152
15176,China,CHN,00000000000000007449
15177,China,CHN,00000000000000007449
15178,China,CHN,00000000000000007449
15179,China,CHN,00000000000000007449
15180,China,CHN,00000000000000007449
15181,China,CHN,00000000000000007669
15182,China,CHN,00000000000000007152
15183,China,CHN,00000000000000007449
15184,China,CHN,00000000000000007449
15185,China,CHN,00000000000000007152
15186,China,CHN,00000000000000007449
15187,China,CHN,00000000000000007152
15188,China,CHN,00000000000000007900
15189,China,CHN,00000000000000007900
15190,Russian Federation,RUS,00000000000000014127
15191,China,CHN,00000000000000007491
15192,China,CHN,00000000000000007152
15193,China,CHN,00000000000000007669
15194,China,CHN,00000000000000007449
15195,China,CHN,00000000000000007449
15196,China,CHN,00000000000000007900
15197,China,CHN,00000000000000007900
15198,China,CHN,00000000000000007491
15199,United States,USA,00000000000000017241
15200,United States,USA,00000000000000016378
15201,United States,USA,00000000000000016799
15202,Canada,CAN,00000000000000006654
15203,Russian Federation,RUS,00000000000000014127
15204,Canada,CAN,00000000000000006654
15205,Canada,CAN,00000000000000006654
15206,China,CHN,00000000000000007152
15207,China,CHN,00000000000000007152
15208,China,CHN,00000000000000007152
15209,China,CHN,00000000000000007449
15210,China,CHN,00000000000000007449
15211,China,CHN,00000000000000007152
15212,China,CHN,00000000000000007152
15213,China,CHN,00000000000000007449
15214,China,CHN,00000000000000007152
15215,China,CHN,00000000000000007449
15216,China,CHN,00000000000000007449
15217,Canada,CAN,00000000000000006654
15218,Russian Federation,RUS,00000000000000014127
15219,China,CHN,00000000000000007152
15220,China,CHN,00000000000000007152
15221,China,CHN,00000000000000007152
15222,Russian Federation,RUS,00000000000000014127
15223,Russian Federation,RUS,00000000000000014127
15224,Russian Federation,RUS,00000000000000014127
15225,China,CHN,00000000000000007152
15226,Russian Federation,RUS,00000000000000014127
15227,China,CHN,00000000000000007449
15228,China,CHN,00000000000000007449
15229,China,CHN,00000000000000007152
15230,Canada,CAN,00000000000000005038
15231,Canada,CAN,00000000000000005038
