snl_id,hcluster_id,commodities_list,country_name,country_isoa3
55022,00000000000000001216,"Gold,Nickel,Zinc,Silver,Lead",Australia,AUS
26882,00000000000000016406,Gold,United States,USA
58059,00000000000000004786,Copper,Canada,CAN
35491,00000000000000009385,U3O8,Spain,ESP
56875,00000000000000006816,"Gold,Copper",Chile,CHL
39365,00000000000000000186,"Copper,Gold,Silver",Argentina,ARG
40457,00000000000000006927,Iron Ore,Chile,CHL
70735,00000000000000011658,Phosphate,Mexico,MEX
59738,00000000000000004949,Gold,Canada,CAN
50638,00000000000000006898,Iron Ore,Chile,CHL
67520,00000000000000003327,Gold,Bolivia,BOL
59363,00000000000000015773,Gold,Uruguay,URY
57448,00000000000000013352,"Copper,Gold",Peru,PER
53732,00000000000000011619,"Copper,Zinc,Lead",Mexico,MEX
37705,00000000000000006863,Copper,Chile,CHL
57731,00000000000000013294,Copper,Peru,PER
55325,00000000000000011659,Gold,Mexico,MEX
41553,00000000000000001217,Coal,Australia,AUS
80612,00000000000000000187,Gold,Argentina,ARG
38715,00000000000000004077,U3O8,Canada,CAN
39201,00000000000000011660,"Silver,Gold,Tungsten,Molybdenum,Lead",Mexico,MEX
56562,00000000000000013353,Gold,Peru,PER
28653,00000000000000003328,"Gold,Copper,Silver,Lead",Bolivia,BOL
66177,00000000000000013354,Silver,Peru,PER
31690,00000000000000000188,"Gold,Silver",Argentina,ARG
35146,00000000000000000189,"U3O8,Vanadium",Argentina,ARG
58940,00000000000000013195,"Zinc,Lead,Silver,Manganese",Peru,PER
36094,00000000000000011537,"Zinc,Lead,Silver,Gold",Mexico,MEX
63512,00000000000000011537,"Lead,Zinc,Silver",Mexico,MEX
32978,00000000000000000190,"Gold,Silver",Argentina,ARG
57568,00000000000000011508,Gold,Mexico,MEX
70391,00000000000000006928,"Gold,Silver",Chile,CHL
25789,00000000000000004664,Gold,Canada,CAN
60014,00000000000000004664,Gold,Canada,CAN
52721,00000000000000001218,"Ilmenite,Rutile,Zircon,Heavy Mineral Sands,Titanium",Australia,AUS
64961,00000000000000004060,Gold,Canada,CAN
26207,00000000000000004060,"Gold,Silver",Canada,CAN
38961,00000000000000000574,Coal,Australia,AUS
25401,00000000000000016407,"Lead,Zinc,Silver",United States,USA
69977,00000000000000015709,Coal,Ukraine,UKR
69226,00000000000000015709,Coal,Ukraine,UKR
69227,00000000000000015709,Coal,Ukraine,UKR
49535,00000000000000015709,Coal,Ukraine,UKR
25399,00000000000000016408,Gold,United States,USA
69157,00000000000000015709,Coal,Ukraine,UKR
77731,00000000000000007476,Coal,China,CHN
37845,00000000000000007477,"Gold,Iron Ore",China,CHN
35685,00000000000000007478,Gold,China,CHN
37046,00000000000000017527,"Lanthanides,Lanthanum,Cerium,Praseodymium,Neodymium,Samarium",Vietnam,VNM
38504,00000000000000017528,Gold,Vietnam,VNM
68449,00000000000000017523,Coal,Vietnam,VNM
33033,00000000000000007479,"Gold,Silver",China,CHN
54674,00000000000000007479,Gold,China,CHN
68315,00000000000000007480,Iron Ore,China,CHN
55982,00000000000000007481,"Gold,Copper,Silver,Zinc,Lead",China,CHN
58594,00000000000000007358,Gold,China,CHN
29901,00000000000000007482,Gold,China,CHN
53838,00000000000000007265,Gold,China,CHN
53850,00000000000000007265,Gold,China,CHN
36023,00000000000000007265,Gold,China,CHN
58595,00000000000000007322,Gold,China,CHN
33647,00000000000000007483,Iron Ore,China,CHN
59593,00000000000000007484,Gold,China,CHN
80398,00000000000000007180,"Lead,Zinc",China,CHN
66227,00000000000000010174,Gold,Indonesia,IDN
58596,00000000000000007464,Gold,China,CHN
34298,00000000000000007485,"Molybdenum,Gold",China,CHN
29285,00000000000000007170,"Copper,Gold,Silver",China,CHN
69794,00000000000000007344,Coal,China,CHN
50453,00000000000000007486,Lanthanides,China,CHN
69706,00000000000000007487,Coal,China,CHN
58597,00000000000000007149,Gold,China,CHN
81258,00000000000000007265,"Copper,Silver",China,CHN
58598,00000000000000007488,Gold,China,CHN
33644,00000000000000007340,Gold,China,CHN
69701,00000000000000007489,Coal,China,CHN
69693,00000000000000007449,Coal,China,CHN
40573,00000000000000007172,Coal,China,CHN
70007,00000000000000007346,Coal,China,CHN
69614,00000000000000007294,Coal,China,CHN
68316,00000000000000007189,Iron Ore,China,CHN
69799,00000000000000007344,Coal,China,CHN
69585,00000000000000007490,Coal,China,CHN
69694,00000000000000007449,Coal,China,CHN
80256,00000000000000007491,"Zinc,Lead,Silver",China,CHN
80257,00000000000000007491,"Zinc,Lead",China,CHN
77206,00000000000000011236,"Lithium,Zinc,Silver,Lead,Gold,Copper,Tin,Tungsten,Aluminum,Arsenic,Beryllium,Bismuth,Cadmium,Cobalt,Chromium,Iron Ore,Potash,Magnesium,Manganese,Lanthanum,Molybdenum,Antimony,Scandium,Thorium,Titanium,Thulium,U3O8,Vanadium",South Korea,KOR
41530,00000000000000007249,Coal,China,CHN
80258,00000000000000007492,"Zinc,Lead,Silver",China,CHN
36767,00000000000000007493,"Copper,Silver",China,CHN
29993,00000000000000007322,Gold,China,CHN
32778,00000000000000007494,"Zinc,Copper,Lead,Bismuth,Indium",China,CHN
30658,00000000000000007495,"Copper,Gold,Silver,Cobalt,Tungsten,Iron Ore",China,CHN
69679,00000000000000007496,Coal,China,CHN
59128,00000000000000007340,"Iron Ore,Magnetite",China,CHN
32414,00000000000000010480,Iron Ore,India,IND
70448,00000000000000015005,"Zinc,Lead,Copper,Silver,Gold",Serbia,SRB
53550,00000000000000004652,"Nickel,Platinum,Palladium,Rhodium,Copper",Canada,CAN
37564,00000000000000004950,Coal,Canada,CAN
64081,00000000000000017637,Coal,South Africa,ZAF
27759,00000000000000016409,"Gold,Silver",United States,USA
70301,00000000000000015724,Coal,Ukraine,UKR
59553,00000000000000004951,"Gold,Silver",Canada,CAN
57507,00000000000000015907,U3O8,United States,USA
64733,00000000000000004076,"Zinc,Lead,Silver,Gold,Copper",Canada,CAN
80048,00000000000000001219,Graphite,Australia,AUS
53433,00000000000000004419,Tantalum,Canada,CAN
63874,00000000000000004908,"Copper,Nickel,Platinum,Palladium,Rhodium",Canada,CAN
49536,00000000000000015709,Coal,Ukraine,UKR
69995,00000000000000015709,Coal,Ukraine,UKR
57499,00000000000000010881,Chromite,Kazakhstan,KAZ
66324,00000000000000011204,"Copper,Gold,Silver,Zinc",Kingdom of Cambodia,KHM
40966,00000000000000001220,"Copper,Zinc,Gold,Lead",Australia,AUS
52682,00000000000000001220,Gold,Australia,AUS
54490,00000000000000000836,"Copper,Gold,Iron Ore,Silver",Australia,AUS
59645,00000000000000001221,"Copper,Gold,Zinc,Silver,Lead,Cobalt",Australia,AUS
60620,00000000000000000836,"Copper,Gold,Zinc",Australia,AUS
65851,00000000000000001222,"Gold,Copper",Australia,AUS
68130,00000000000000001223,Copper,Australia,AUS
81618,00000000000000001224,"Gold,Copper",Australia,AUS
75447,00000000000000001225,"Copper,Gold",Australia,AUS
53234,00000000000000001226,"Copper,Gold",Australia,AUS
54215,00000000000000017594,"Platinum,Palladium,Rhodium,Copper,Nickel,Gold",South Africa,ZAF
32519,00000000000000017638,Diamonds,South Africa,ZAF
56821,00000000000000017639,"Platinum,Palladium,Rhodium",South Africa,ZAF
31595,00000000000000017574,Gold,South Africa,ZAF
27395,00000000000000006845,Gold,Chile,CHL
70103,00000000000000016410,Coal,United States,USA
52457,00000000000000001227,Potash,Australia,AUS
35924,00000000000000001228,"Tin,Nickel,Copper,Silver",Australia,AUS
54825,00000000000000006929,Gold,Chile,CHL
64066,00000000000000004952,"Gold,Copper",Canada,CAN
35240,00000000000000004287,U3O8,Canada,CAN
62181,00000000000000004953,Iron Ore,Canada,CAN
51374,00000000000000015797,Coal,United States,USA
68916,00000000000000015797,Coal,United States,USA
34227,00000000000000012749,Copper,Namibia,NAM
27008,00000000000000004312,"Gold,Copper",Canada,CAN
63144,00000000000000004954,Gold,Canada,CAN
27532,00000000000000016411,Gold,United States,USA
59049,00000000000000004156,"Platinum,Palladium,Nickel,Lead,Silver,Zinc,Copper,Rhodium",Canada,CAN
30586,00000000000000004084,Gold,Canada,CAN
31672,00000000000000013355,"Zinc,Lead,Gold",Peru,PER
41652,00000000000000010519,Coal,India,IND
78611,00000000000000009757,Gold,Ghana,GHA
54613,00000000000000004955,Gold,Canada,CAN
34698,00000000000000012363,U3O8,Mongolia,MNG
52464,00000000000000012363,U3O8,Mongolia,MNG
70055,00000000000000010061,Coal,Hungary,HUN
67636,00000000000000008712,Gold,Republic of Côte d'Ivoire,CIV
56262,00000000000000011661,"Silver,Gold",Mexico,MEX
75538,00000000000000015218,"Gold,Silver",Republic of Chad,TCD
60711,00000000000000004189,Gold,Canada,CAN
65773,00000000000000004956,"Gold,Copper,Molybdenum,Silver,Antimony",Canada,CAN
27657,00000000000000004957,Gold,Canada,CAN
28165,00000000000000004958,Gold,Canada,CAN
61699,00000000000000017970,Phosphate,Zimbabwe,ZWE
56962,00000000000000014049,Gold,Russian Federation,RUS
30521,00000000000000004066,Gold,Canada,CAN
36652,00000000000000004959,Diamonds,Canada,CAN
61337,00000000000000004289,Gold,Canada,CAN
57298,00000000000000004960,"Tungsten,Tin",Canada,CAN
40617,00000000000000017574,Coal,South Africa,ZAF
56677,00000000000000011662,"Gold,Lead,Silver,Zinc,Copper",Mexico,MEX
60301,00000000000000006823,Copper,Chile,CHL
30599,00000000000000011548,"Zinc,Silver",Mexico,MEX
64379,00000000000000000191,Gold,Argentina,ARG
58498,00000000000000011663,"Copper,Silver,Zinc,Gold,Lead",Mexico,MEX
38301,00000000000000011571,Gold,Mexico,MEX
35154,00000000000000001229,Diamonds,Australia,AUS
29575,00000000000000003132,Gold,Burkina Faso,BFA
36010,00000000000000010900,"Gold,Silver,Copper,Molybdenum",Kazakhstan,KAZ
25903,00000000000000004556,Gold,Canada,CAN
28431,00000000000000004142,"Copper,Silver,Gold,Molybdenum",Canada,CAN
60443,00000000000000004961,Gold,Canada,CAN
38584,00000000000000015934,Coal,United States,USA
29824,00000000000000001230,Gold,Australia,AUS
53633,00000000000000004379,Gold,Canada,CAN
68950,00000000000000015797,Coal,United States,USA
26062,00000000000000004135,"Gold,Copper,Zinc",Canada,CAN
67578,00000000000000004645,Gold,Canada,CAN
29954,00000000000000004135,Gold,Canada,CAN
28936,00000000000000004135,Gold,Canada,CAN
27602,00000000000000001231,Gold,Australia,AUS
68712,00000000000000015797,Coal,United States,USA
64266,00000000000000016412,Gold,United States,USA
41846,00000000000000001232,"Nickel,Copper,Cobalt",Australia,AUS
55900,00000000000000004962,U3O8,Canada,CAN
25139,00000000000000016413,"Silver,Gold",United States,USA
36538,00000000000000001233,"Gold,Copper",Australia,AUS
53898,00000000000000016414,"Platinum,Palladium,Rhodium",United States,USA
31750,00000000000000017640,Diamonds,South Africa,ZAF
38090,00000000000000004963,Lanthanides,Canada,CAN
66733,00000000000000004301,U3O8,Canada,CAN
70633,00000000000000004301,U3O8,Canada,CAN
64338,00000000000000012173,Gold,Mali,MLI
29359,00000000000000010175,Gold,Indonesia,IDN
40952,00000000000000014904,Gold,Senegal,SEN
37139,00000000000000014904,Gold,Senegal,SEN
56796,00000000000000000980,"Gold,Copper,Zinc,Lead,Silver",Australia,AUS
53963,00000000000000016113,"Copper,Gold",United States,USA
64287,00000000000000015956,"Gold,Silver,Lead",United States,USA
30322,00000000000000004677,Gold,Canada,CAN
31309,00000000000000004964,Diamonds,Canada,CAN
39902,00000000000000000559,Coal,Australia,AUS
59855,00000000000000003552,Gold,Brazil,BRA
58060,00000000000000017641,U3O8,South Africa,ZAF
32658,00000000000000011372,"Zinc,Lead,Copper",Morocco,MAR
54892,00000000000000004060,"Gold,Copper",Canada,CAN
29215,00000000000000004775,Gold,Canada,CAN
64065,00000000000000004775,"Copper,Zinc,Lead,Gold,Silver",Canada,CAN
75799,00000000000000007202,"Zinc,Tin",China,CHN
54438,00000000000000007190,Gold,China,CHN
53811,00000000000000004965,Gold,Canada,CAN
30779,00000000000000016415,"Copper,Molybdenum",United States,USA
69921,00000000000000013960,Coal,Romania,ROU
41933,00000000000000000480,Coal,Australia,AUS
61911,00000000000000004664,Gold,Canada,CAN
53442,00000000000000009706,"Tungsten,Tin",United Kingdom,GBR
38313,00000000000000000559,Coal,Australia,AUS
53480,00000000000000004431,Gold,Canada,CAN
38370,00000000000000000559,Coal,Australia,AUS
32239,00000000000000014132,Gold,Russian Federation,RUS
60440,00000000000000014064,Gold,Russian Federation,RUS
27007,00000000000000016416,"Gold,Silver,Copper,Zinc,Cobalt,Lead",United States,USA
55358,00000000000000001234,Gold,Australia,AUS
65113,00000000000000001235,"Iron Ore,Magnetite",Australia,AUS
41559,00000000000000017574,Coal,South Africa,ZAF
26842,00000000000000017574,"Gold,U3O8",South Africa,ZAF
32533,00000000000000003065,"Copper,Gold,Silver",Azerbaijan,AZE
63977,00000000000000015001,Coal,Serbia,SRB
27430,00000000000000004728,"Lead,Zinc,Silver",Canada,CAN
51742,00000000000000001236,Coal,Australia,AUS
66883,00000000000000004200,Copper,Canada,CAN
35424,00000000000000009818,Diamonds,Guinea,GIN
67984,00000000000000004966,Graphite,Canada,CAN
77572,00000000000000010901,"Molybdenum,Tungsten,Bismuth,Beryl,Lithium,Rubidium,Caesium,Copper,Gold,Silver",Kazakhstan,KAZ
57154,00000000000000004967,U3O8,Canada,CAN
28381,00000000000000015891,Gold,United States,USA
25126,00000000000000016417,Gold,United States,USA
77933,00000000000000016417,Gold,United States,USA
24643,00000000000000016287,"Lead,Zinc,Silver,Gold",United States,USA
25338,00000000000000015936,"Gold,Silver",United States,USA
59622,00000000000000001237,"Gold,Silver,Molybdenum",Australia,AUS
68343,00000000000000015797,Coal,United States,USA
68698,00000000000000015797,Coal,United States,USA
29647,00000000000000015803,Gold,United States,USA
52799,00000000000000001238,"Gold,Copper,Zinc,Lead",Australia,AUS
41118,00000000000000016418,Coal,United States,USA
54602,00000000000000015949,"Gold,Copper",United States,USA
55803,00000000000000016336,Gold,United States,USA
56623,00000000000000004138,"Copper,Gold",Canada,CAN
55852,00000000000000016419,U3O8,United States,USA
67767,00000000000000016420,Phosphate,United States,USA
32449,00000000000000004968,Diamonds,Canada,CAN
32287,00000000000000004968,Diamonds,Canada,CAN
54212,00000000000000004968,Diamonds,Canada,CAN
27336,00000000000000004772,Gold,Canada,CAN
26611,00000000000000017642,Gold,South Africa,ZAF
34075,00000000000000001239,Diamonds,Australia,AUS
37554,00000000000000004969,"Copper,Gold",Canada,CAN
29417,00000000000000016421,"Lead,Zinc,Silver",United States,USA
36849,00000000000000001240,Phosphate,Australia,AUS
53446,00000000000000004645,"Copper,Zinc,Lead,Silver,Gold",Canada,CAN
36829,00000000000000004970,U3O8,Canada,CAN
62004,00000000000000017571,Gold,South Africa,ZAF
69642,00000000000000007490,Coal,China,CHN
55503,00000000000000000478,Coal,Australia,AUS
33640,00000000000000003563,"Diamonds,Gold",Brazil,BRA
52770,00000000000000001241,"Zircon,Hafnium,Niobium,Tantalum,Yttrium,Lanthanides,Cerium,Praseodymium,Neodymium,Samarium,Europium,Gadolinium,Terbium,Dysprosium,Holmium,Erbium,Thulium,Ytterbium,Lutetium",Australia,AUS
29121,00000000000000010839,Gold,Kazakhstan,KAZ
26536,00000000000000004242,Gold,Canada,CAN
66937,00000000000000016422,Manganese,United States,USA
28196,00000000000000004971,"Gold,Silver,Tungsten",Canada,CAN
68317,00000000000000010468,Manganese,India,IND
29738,00000000000000007497,"Copper,Gold,Silver",China,CHN
41922,00000000000000010833,Coal,Kazakhstan,KAZ
30038,00000000000000015059,"Gold,Antimony",Slovakia,SVK
66879,00000000000000014998,"Gold,Copper",Serbia,SRB
26055,00000000000000004060,Gold,Canada,CAN
33494,00000000000000004060,Gold,Canada,CAN
26524,00000000000000004060,Gold,Canada,CAN
33291,00000000000000004972,Diamonds,Canada,CAN
57484,00000000000000001242,Gold,Australia,AUS
39595,00000000000000001243,Coal,Australia,AUS
56480,00000000000000009758,Gold,Ghana,GHA
59041,00000000000000001244,Bauxite,Australia,AUS
39519,00000000000000001245,"Copper,Gold,Cobalt",Australia,AUS
57674,00000000000000001245,"Copper,Gold",Australia,AUS
33110,00000000000000001103,"Nickel,Cobalt",Australia,AUS
26381,00000000000000004973,"Copper,Zinc,Silver,Gold,Lead",Canada,CAN
56714,00000000000000004323,Gold,Canada,CAN
79387,00000000000000004170,"Gold,Copper",Canada,CAN
54979,00000000000000004974,"Nickel,Copper,Platinum,Palladium,Rhodium,Gold",Canada,CAN
27603,00000000000000013143,"Lead,Zinc",Pakistan,PAK
81079,00000000000000004838,Gold,Canada,CAN
34814,00000000000000004975,U3O8,Canada,CAN
53759,00000000000000004838,Gold,Canada,CAN
54684,00000000000000004838,Gold,Canada,CAN
59509,00000000000000010520,Coal,India,IND
59525,00000000000000004350,Gold,Canada,CAN
50823,00000000000000017643,Coal,South Africa,ZAF
69631,00000000000000007498,Coal,China,CHN
32067,00000000000000004060,Zinc,Canada,CAN
64246,00000000000000004060,"Gold,Copper",Canada,CAN
60621,00000000000000016423,Gold,United States,USA
26999,00000000000000004976,Gold,Canada,CAN
56174,00000000000000004977,U3O8,Canada,CAN
70620,00000000000000001246,"Gold,Arsenic",Australia,AUS
27587,00000000000000001023,"Zinc,Lead,Silver,Copper,Gold",Australia,AUS
38404,00000000000000011295,Gold,Liberia,LBR
70098,00000000000000010521,Coal,India,IND
41136,00000000000000015800,Coal,United States,USA
36585,00000000000000014133,Iron Ore,Russian Federation,RUS
31739,00000000000000004099,"Nickel,Platinum,Palladium",Canada,CAN
69588,00000000000000007499,Coal,China,CHN
40415,00000000000000007500,Gold,China,CHN
29939,00000000000000014134,"Silver,Gold,Lead,Zinc,Copper",Russian Federation,RUS
30471,00000000000000016424,Gold,United States,USA
32234,00000000000000004226,Copper,Canada,CAN
34674,00000000000000001247,Zinc,Australia,AUS
53276,00000000000000000446,Gold,Australia,AUS
59644,00000000000000016425,"Gold,Platinum,Palladium,Rhodium",United States,USA
60490,00000000000000004472,Gold,Canada,CAN
79476,00000000000000004271,"Copper,Gold,Molybdenum,Silver",Canada,CAN
32199,00000000000000016426,"Copper,Nickel,Platinum,Palladium",United States,USA
29079,00000000000000001248,"Nickel,Copper,Platinum,Palladium,Gold",Australia,AUS
32231,00000000000000001249,Gold,Australia,AUS
52908,00000000000000000799,Gold,Australia,AUS
65384,00000000000000001250,Gold,Australia,AUS
26451,00000000000000000799,Gold,Australia,AUS
30313,00000000000000000799,Gold,Australia,AUS
30312,00000000000000000799,Gold,Australia,AUS
38938,00000000000000003934,Coal,Botswana,BWA
29174,00000000000000009464,Gold,Ethiopia,ETH
35800,00000000000000012364,U3O8,Mongolia,MNG
41407,00000000000000010478,Coal,India,IND
69394,00000000000000016337,Coal,United States,USA
66927,00000000000000016427,"Manganese,Copper",United States,USA
25816,00000000000000004060,"Nickel,Cobalt,Platinum,Palladium,Iron Ore",Canada,CAN
81551,00000000000000010501,Coal,India,IND
64410,00000000000000004978,"Nickel,Copper",Canada,CAN
38817,00000000000000015914,Gold,United States,USA
41584,00000000000000015914,Gold,United States,USA
66534,00000000000000004979,Graphite,Canada,CAN
32771,00000000000000006930,Gold,Chile,CHL
68417,00000000000000000437,Coal,Australia,AUS
57217,00000000000000004256,Gold,Canada,CAN
78203,00000000000000004099,"Silver,Gold,Nickel,Cobalt,Copper,Lead,Zinc",Canada,CAN
33718,00000000000000004980,Iron Ore,Canada,CAN
78157,00000000000000004647,"Zinc,Lead,Gold,Silver",Canada,CAN
39708,00000000000000009696,Coal,United Kingdom,GBR
39894,00000000000000001242,Iron Ore,Australia,AUS
51172,00000000000000001251,"Nickel,Copper,Gold",Australia,AUS
58097,00000000000000001252,"Gold,Nickel",Australia,AUS
67807,00000000000000001253,"Nickel,Copper",Australia,AUS
77685,00000000000000009903,"Ilmenite,Titanium",Greenland,GRL
80204,00000000000000001254,"Lithium,Beryllium",Australia,AUS
68942,00000000000000016428,Coal,United States,USA
41051,00000000000000017583,Coal,South Africa,ZAF
62878,00000000000000006816,Gold,Chile,CHL
50447,00000000000000007501,Iron Ore,China,CHN
31504,00000000000000004060,"Nickel,Copper,Platinum,Palladium",Canada,CAN
79412,00000000000000016429,Gold,United States,USA
67165,00000000000000015833,Gold,United States,USA
33384,00000000000000001255,Diamonds,Australia,AUS
26790,00000000000000009736,Gold,Ghana,GHA
40411,00000000000000004981,Coal,Canada,CAN
56554,00000000000000004982,"Nickel,Platinum,Gold,Palladium,Rhodium",Canada,CAN
63274,00000000000000004983,Gold,Canada,CAN
65077,00000000000000016430,"U3O8,Vanadium",United States,USA
52942,00000000000000000446,Gold,Australia,AUS
50128,00000000000000000446,Gold,Australia,AUS
31604,00000000000000000446,Gold,Australia,AUS
39317,00000000000000000817,Gold,Australia,AUS
36492,00000000000000004060,Copper,Canada,CAN
62942,00000000000000009696,Coal,United Kingdom,GBR
37634,00000000000000004108,"Gold,Silver,Zinc,Lead,Copper",Canada,CAN
33791,00000000000000007502,"Copper,Molybdenum,Gold,Silver",China,CHN
34774,00000000000000015105,U3O8,Sweden,SWE
34297,00000000000000007503,"Copper,Gold",China,CHN
34858,00000000000000007163,Gold,China,CHN
34511,00000000000000012365,"Lead,Zinc,Copper",Mongolia,MNG
41806,00000000000000007504,Coal,China,CHN
68451,00000000000000017523,Coal,Vietnam,VNM
30662,00000000000000007505,"Copper,Molybdenum",China,CHN
58599,00000000000000007506,Gold,China,CHN
36242,00000000000000004060,Gold,Canada,CAN
60776,00000000000000004060,Gold,Canada,CAN
57021,00000000000000013662,"Gold,Zinc,Copper",Philippines,PHL
34410,00000000000000000446,Gold,Australia,AUS
26221,00000000000000004060,Gold,Canada,CAN
56263,00000000000000004060,Gold,Canada,CAN
29321,00000000000000004060,Gold,Canada,CAN
32923,00000000000000000828,Gold,Australia,AUS
52713,00000000000000001256,Coal,Australia,AUS
58950,00000000000000004984,U3O8,Canada,CAN
59364,00000000000000017938,"Gold,Copper",Zimbabwe,ZWE
26854,00000000000000017574,Gold,South Africa,ZAF
70158,00000000000000010443,Coal,India,IND
70270,00000000000000010484,Coal,India,IND
40040,00000000000000010522,Coal,India,IND
30089,00000000000000004084,Gold,Canada,CAN
30434,00000000000000014135,Gold,Russian Federation,RUS
63236,00000000000000014136,"Silver,Gold",Russian Federation,RUS
41590,00000000000000017583,Coal,South Africa,ZAF
60227,00000000000000014984,U3O8,Federal Republic of Somalia,SOM
39533,00000000000000007507,Iron Ore,China,CHN
28235,00000000000000004349,"Zinc,Copper,Silver,Gold",Canada,CAN
53935,00000000000000004985,Gold,Canada,CAN
68677,00000000000000015797,Coal,United States,USA
53924,00000000000000004302,Gold,Canada,CAN
56139,00000000000000016431,Gold,United States,USA
52010,00000000000000015805,Coal,United States,USA
26678,00000000000000004884,"Silver,Lead,Zinc",Canada,CAN
60466,00000000000000001257,"Copper,Zinc,Lead,Gold",Australia,AUS
36347,00000000000000015515,"Nickel,Cobalt,Copper,Iron Ore,Magnesium",United Republic of Tanzania,TZA
63915,00000000000000004986,"Lithium,Nickel,Copper,Gold,Silver,Chromite",Canada,CAN
56812,00000000000000004987,Copper,Canada,CAN
69070,00000000000000015710,Coal,Ukraine,UKR
61308,00000000000000011111,Gold,Kyrgyzstan,KGZ
39454,00000000000000004988,Gold,Canada,CAN
26144,00000000000000004988,Gold,Canada,CAN
38424,00000000000000004988,Gold,Canada,CAN
38486,00000000000000004988,Gold,Canada,CAN
67223,00000000000000007508,Coal,China,CHN
66306,00000000000000001258,"Ilmenite,Rutile,Zircon,Heavy Mineral Sands",Australia,AUS
41855,00000000000000017644,Phosphate,South Africa,ZAF
65355,00000000000000014137,Gold,Russian Federation,RUS
30812,00000000000000014138,"Gold,Silver",Russian Federation,RUS
32488,00000000000000017645,Gold,South Africa,ZAF
53685,00000000000000017594,"Chromite,Platinum,Iron Ore",South Africa,ZAF
56632,00000000000000016432,"Copper,Gold,Silver",United States,USA
58982,00000000000000016429,"Gold,Silver",United States,USA
64556,00000000000000013356,"Iron Ore,Gold,Copper",Peru,PER
55241,00000000000000004989,Gold,Canada,CAN
60758,00000000000000015797,Coal,United States,USA
64122,00000000000000004990,"Gold,Jade",Canada,CAN
33438,00000000000000009248,"Gold,Silver,Copper",Ecuador,ECU
59129,00000000000000014139,"Iron Ore,Magnetite",Russian Federation,RUS
41191,00000000000000000636,Coal,Australia,AUS
61312,00000000000000011129,Coal,Kyrgyzstan,KGZ
69105,00000000000000015709,Coal,Ukraine,UKR
69998,00000000000000015709,Coal,Ukraine,UKR
69286,00000000000000013972,Coal,Russian Federation,RUS
69999,00000000000000015709,Coal,Ukraine,UKR
33930,00000000000000017451,Gold,Uzbekistan,UZB
35337,00000000000000017452,U3O8,Uzbekistan,UZB
59565,00000000000000014140,Coal,Russian Federation,RUS
69379,00000000000000011129,Coal,Kyrgyzstan,KGZ
61314,00000000000000011130,U3O8,Kyrgyzstan,KGZ
68318,00000000000000015294,Antimony,Tajikistan,TJK
41272,00000000000000016054,Coal,United States,USA
55500,00000000000000015803,Gold,United States,USA
27611,00000000000000004475,"Nickel,Copper,Gold,Cobalt,Platinum,Palladium,Silver",Canada,CAN
31873,00000000000000001111,"Copper,Gold,U3O8,Cobalt",Australia,AUS
68972,00000000000000015797,Coal,United States,USA
68662,00000000000000015797,Coal,United States,USA
35606,00000000000000000719,Diamonds,Australia,AUS
68660,00000000000000015797,Coal,United States,USA
36818,00000000000000001259,U3O8,Australia,AUS
33297,00000000000000001260,Diamonds,Australia,AUS
25800,00000000000000004135,Gold,Canada,CAN
33407,00000000000000015516,Diamonds,United Republic of Tanzania,TZA
33795,00000000000000016433,"Nickel,Copper,Gold,Platinum,Palladium,Cobalt,Silver",United States,USA
34725,00000000000000016434,U3O8,United States,USA
36687,00000000000000015797,Coal,United States,USA
37665,00000000000000004256,"Zinc,Lead",Canada,CAN
55822,00000000000000004078,"Gold,Silver",Canada,CAN
60735,00000000000000004991,"Copper,Gold",Canada,CAN
58195,00000000000000015797,Coal,United States,USA
35479,00000000000000015907,"U3O8,Vanadium",United States,USA
41097,00000000000000015979,Coal,United States,USA
25239,00000000000000015850,Gold,United States,USA
38966,00000000000000000636,Coal,Australia,AUS
54134,00000000000000015797,Coal,United States,USA
34102,00000000000000017858,"Copper,Gold",Zambia,ZMB
64528,00000000000000016125,"Copper,Gold",United States,USA
41268,00000000000000016054,Coal,United States,USA
27230,00000000000000004749,"Lead,Zinc",Canada,CAN
56039,00000000000000004992,U3O8,Canada,CAN
61949,00000000000000004993,"Gold,Copper",Canada,CAN
26733,00000000000000016435,"Gold,Silver",United States,USA
29042,00000000000000009976,Gold,Guyana,GUY
30477,00000000000000009976,Gold,Guyana,GUY
54911,00000000000000004994,U3O8,Canada,CAN
77625,00000000000000016436,Lithium,United States,USA
68751,00000000000000015797,Coal,United States,USA
68817,00000000000000015797,Coal,United States,USA
51847,00000000000000016437,Coal,United States,USA
68108,00000000000000016438,Coal,United States,USA
34714,00000000000000004755,U3O8,Canada,CAN
25003,00000000000000016439,Gold,United States,USA
26807,00000000000000004066,"Gold,Silver",Canada,CAN
31017,00000000000000004995,"Platinum,Palladium,Gold,Copper",Canada,CAN
57614,00000000000000016440,"U3O8,Vanadium",United States,USA
68615,00000000000000016016,Coal,United States,USA
34740,00000000000000004996,"Copper,Molybdenum,Silver,Gold",Canada,CAN
26995,00000000000000004302,Gold,Canada,CAN
35686,00000000000000004249,"Nickel,Copper,Gold,Platinum,Palladium,Silver",Canada,CAN
37394,00000000000000004997,"Molybdenum,Rhodium",Canada,CAN
54071,00000000000000016243,Gold,United States,USA
33218,00000000000000001261,Diamonds,Australia,AUS
35902,00000000000000001262,"Iron Ore,Manganese",Australia,AUS
