"hcluster_id","year","commodity","def_total"
6109,2002,"Copper",0.150217168283819
6109,2003,"Copper",0.0175666498260698
6109,2004,"Copper",0.0276801582794788
6109,2005,"Copper",0.12527742705477
6109,2006,"Copper",0.0435516113153593
6109,2007,"Copper",0.120741003953562
6109,2008,"Copper",0.0183074616365719
6109,2009,"Copper",0.0590897691284977
6109,2010,"Copper",0.084795243017259
6109,2011,"Copper",0.0539544554219163
6109,2012,"Copper",0.0974568066100677
6109,2013,"Copper",0.133400655645393
6109,2014,"Copper",0.00732678069876877
6109,2015,"Copper",0.0131545152526457
6109,2016,"Copper",0.046174288755968
6109,2017,"Copper",0.055078834220936
6109,2018,"Copper",0.085554769267243
6109,2019,"Copper",0.04453270429871
6109,2001,"Nickel",0.0428004508400513
6109,2002,"Nickel",0.150217168283819
6109,2003,"Nickel",0.0175666498260698
6109,2004,"Nickel",0.0276801582794788
6109,2005,"Nickel",0.12527742705477
6109,2006,"Nickel",0.0435516113153593
6109,2007,"Nickel",0.120741003953562
6109,2008,"Nickel",0.0183074616365719
6109,2009,"Nickel",0.0590897691284977
6109,2010,"Nickel",0.084795243017259
6109,2011,"Nickel",0.0539544554219163
6109,2012,"Nickel",0.0974568066100677
6109,2013,"Nickel",0.133400655645393
6109,2014,"Nickel",0.00732678069876877
6109,2015,"Nickel",0.0131545152526457
6109,2016,"Nickel",0.046174288755968
6109,2017,"Nickel",0.055078834220936
6109,2018,"Nickel",0.085554769267243
6109,2019,"Nickel",0.04453270429871
6109,2001,"Other non-ferrous ores n.e.c.",0.0428004508400513
6109,2002,"Other non-ferrous ores n.e.c.",0.150217168283819
6109,2003,"Other non-ferrous ores n.e.c.",0.0175666498260698
6109,2004,"Other non-ferrous ores n.e.c.",0.0276801582794788
6109,2005,"Other non-ferrous ores n.e.c.",0.12527742705477
6109,2006,"Other non-ferrous ores n.e.c.",0.0435516113153593
6109,2007,"Other non-ferrous ores n.e.c.",0.120741003953562
6109,2008,"Other non-ferrous ores n.e.c.",0.0183074616365719
6109,2009,"Other non-ferrous ores n.e.c.",0.0590897691284977
6109,2010,"Other non-ferrous ores n.e.c.",0.084795243017259
6109,2011,"Other non-ferrous ores n.e.c.",0.0539544554219163
6109,2012,"Other non-ferrous ores n.e.c.",0.0974568066100677
6109,2013,"Other non-ferrous ores n.e.c.",0.133400655645393
6109,2014,"Other non-ferrous ores n.e.c.",0.00732678069876877
6109,2015,"Other non-ferrous ores n.e.c.",0.0131545152526457
6109,2016,"Other non-ferrous ores n.e.c.",0.046174288755968
6109,2017,"Other non-ferrous ores n.e.c.",0.055078834220936
6109,2018,"Other non-ferrous ores n.e.c.",0.085554769267243
6109,2019,"Other non-ferrous ores n.e.c.",0.04453270429871
6125,2011,"Other non-ferrous ores n.e.c.",0.00107680444335938
6140,2015,"Other non-ferrous ores n.e.c.",0.00142887569388595
6140,2016,"Other non-ferrous ores n.e.c.",0.000447561246266085
6140,2017,"Other non-ferrous ores n.e.c.",0.000842015111586627
6144,2001,"Coal",0.00109927117919922
6144,2003,"Coal",0.00549604650878906
6144,2004,"Coal",0.00329745739746094
6144,2005,"Coal",0.00164954730224609
6144,2006,"Coal",0.00109914807128906
6144,2007,"Coal",0.00109916131591797
6155,2013,"Other non-ferrous ores n.e.c.",0.000553101135253906
6160,2012,"U3O8",0.00424389073498296
6160,2013,"U3O8",0.0367146563367657
6160,2014,"U3O8",0.0929217825511259
6160,2017,"U3O8",0.0710733588401645
6160,2018,"U3O8",0.0316737986083984
6160,2019,"U3O8",0.00799903555896235
6164,2008,"Lead/Zinc/Silver",0.0477329367536956
6170,2001,"Other non-ferrous ores n.e.c.",0.0021032392578125
6170,2002,"Other non-ferrous ores n.e.c.",0.00210348168945312
6170,2003,"Other non-ferrous ores n.e.c.",0.0545259437550264
6170,2004,"Other non-ferrous ores n.e.c.",0.0344344589231005
6170,2006,"Other non-ferrous ores n.e.c.",0.00531780047727099
6170,2008,"Other non-ferrous ores n.e.c.",0.014571598686667
6170,2012,"Other non-ferrous ores n.e.c.",0.0497209243980258
6170,2017,"Other non-ferrous ores n.e.c.",0.0272512865598192
6170,2018,"Other non-ferrous ores n.e.c.",0.00209751625976562
6170,2019,"Other non-ferrous ores n.e.c.",0.000709483779488358
6175,2011,"Iron Ore",0.00110818969726562
6190,2005,"Nickel",0.00180423797607422
6190,2010,"Nickel",0.557480341816741
6190,2011,"Nickel",0.470787287310432
6195,2001,"Lead/Zinc/Silver",0.0184708528442383
6195,2002,"Lead/Zinc/Silver",0.0249465037512686
6195,2003,"Lead/Zinc/Silver",0.00747530493164062
6195,2004,"Lead/Zinc/Silver",0.00219923950195312
6195,2005,"Lead/Zinc/Silver",0.00607826519787358
6195,2008,"Lead/Zinc/Silver",0.00395418829345703
6195,2010,"Lead/Zinc/Silver",0.000878987976074219
6195,2011,"Lead/Zinc/Silver",0.00131842297363281
6195,2012,"Lead/Zinc/Silver",0.00166889225092869
6195,2013,"Lead/Zinc/Silver",0.000439870086669922
6195,2014,"Lead/Zinc/Silver",0.00264055084228516
6195,2015,"Lead/Zinc/Silver",0.0201964411014332
6195,2016,"Lead/Zinc/Silver",0.0175689467611874
6195,2018,"Lead/Zinc/Silver",0.000314377912932751
6197,2003,"Coal",0.0169070447828106
6197,2005,"Coal",0.0117120222890816
6197,2009,"Coal",0.000513515380859375
6197,2015,"Coal",0.00359419945858226
6197,2016,"Coal",0.00126261357062845
6197,2017,"Coal",0.00402110169270833
6217,2007,"Coal",0.00117690539550781
6217,2008,"Coal",0.000588365478515625
6217,2010,"Coal",0.00235441967773438
6240,2010,"U3O8",0.00411314105224609
6240,2012,"U3O8",0.000587622863769531
6242,2004,"Gold",0.0193976203318876
6242,2005,"Gold",0.0011391366852405
6242,2006,"Gold",0.00614352551269531
6242,2007,"Gold",0.0291963603802849
6242,2008,"Gold",0.0273991338867187
6242,2009,"Gold",0.00921476385498047
6242,2010,"Gold",0.000614302734375
6242,2011,"Gold",0.0104442197265625
6242,2015,"Gold",0.00245738818359375
6242,2016,"Gold",0.00184298455810547
6242,2017,"Gold",0.017540080137006
6242,2018,"Gold",0.00305976329010608
6242,2019,"Gold",0.00307177954101562
6274,2010,"Gold",0.000219055206298828
6274,2012,"Gold",0.00065713977050781
6274,2010,"Other non-ferrous ores n.e.c.",0.000219055206298828
6274,2012,"Other non-ferrous ores n.e.c.",0.00065713977050781
6275,2001,"Iron Ore",0.00938534301757812
6275,2002,"Iron Ore",0.016277344909668
6275,2003,"Iron Ore",0.00125136389160156
6275,2004,"Iron Ore",0.00971173390634574
6275,2005,"Iron Ore",0.0311180602799958
6275,2006,"Iron Ore",0.00434917657398897
6275,2007,"Iron Ore",0.010020405090332
6275,2008,"Iron Ore",0.00681110890443091
6275,2009,"Iron Ore",0.0182932876148897
6275,2010,"Iron Ore",0.00775531602519914
6275,2012,"Iron Ore",0.0238065179955576
6275,2013,"Iron Ore",0.00187949298095703
6275,2014,"Iron Ore",0.00187468267822266
6275,2015,"Iron Ore",0.00412600217668122
6275,2016,"Iron Ore",0.00501396227979473
6275,2017,"Iron Ore",0.00375187893353631
6275,2019,"Iron Ore",0.0662068872606464
6286,2004,"Other non-ferrous ores n.e.c.",0.00163476129150391
6286,2005,"Other non-ferrous ores n.e.c.",0.00653914910888672
6286,2008,"Other non-ferrous ores n.e.c.",0.00163469439697266
6286,2009,"Other non-ferrous ores n.e.c.",0.000544966186523437
6286,2011,"Other non-ferrous ores n.e.c.",0.000544926025390625
6286,2013,"Other non-ferrous ores n.e.c.",0.12118598454901
6286,2014,"Other non-ferrous ores n.e.c.",0.791794506607834
6286,2015,"Other non-ferrous ores n.e.c.",0.432512004042921
6286,2016,"Other non-ferrous ores n.e.c.",0.485807208325195
6286,2017,"Other non-ferrous ores n.e.c.",0.0568366600758272
6288,2003,"Gold",0.0268331262465533
6288,2006,"Gold",0.0343619753300686
6288,2007,"Gold",0.0026813771077474
6288,2010,"Gold",0.000361970132266774
6295,2001,"Other non-ferrous ores n.e.c.",0.001479518106857
6295,2011,"Other non-ferrous ores n.e.c.",0.00178054826827704
6295,2012,"Other non-ferrous ores n.e.c.",0.0245111018241134
6295,2013,"Other non-ferrous ores n.e.c.",0.0108082706509459
6295,2015,"Other non-ferrous ores n.e.c.",0.000212257588704427
6318,2007,"Other non-ferrous ores n.e.c.",0.00286759484863281
6318,2008,"Other non-ferrous ores n.e.c.",0.00594884418203316
6318,2012,"Other non-ferrous ores n.e.c.",0.0011471103515625
6318,2019,"Other non-ferrous ores n.e.c.",0.00401552673339844
6354,2001,"Copper",0.0395696226229799
6354,2002,"Copper",0.0109628282775879
6354,2003,"Copper",0.23475918840727
6354,2004,"Copper",0.0199472108184216
6354,2005,"Copper",0.0183174511046167
6354,2006,"Copper",0.00444534384693819
6354,2007,"Copper",0.00548419833374023
6354,2009,"Copper",0.00846034166762408
6354,2010,"Copper",0.0940395427825329
6354,2011,"Copper",0.0225120484148811
6354,2012,"Copper",0.399200001219028
6354,2013,"Copper",0.00348929977416992
6354,2014,"Copper",0.0205147955806957
6354,2015,"Copper",0.000996408905029297
6354,2016,"Copper",0.305725734099983
6354,2017,"Copper",0.481082577144847
6354,2018,"Copper",0.0159295671267042
6354,2019,"Copper",0.0438630273742676
6356,2009,"Lead/Zinc/Silver",0.000400453962737439
6356,2013,"Lead/Zinc/Silver",0.000888613555908203
6356,2014,"Lead/Zinc/Silver",0.000444360046386719
6364,2001,"Copper",0.000402808907901539
6364,2001,"Gold",0.000402808907901539
6365,2002,"Other non-ferrous ores n.e.c.",0.00311992224121094
6365,2003,"Other non-ferrous ores n.e.c.",0.0115376704053692
6365,2004,"Other non-ferrous ores n.e.c.",0.00249593719482422
6365,2005,"Other non-ferrous ores n.e.c.",0.00881418239123775
6365,2008,"Other non-ferrous ores n.e.c.",0.00551557602012485
6365,2018,"Other non-ferrous ores n.e.c.",0.00422143321485332
6368,2007,"Copper",0.0199183690670238
6368,2011,"Copper",0.00077150157889572
6368,2012,"Copper",0.000559865732828775
6368,2014,"Copper",0.0490205928484748
6368,2015,"Copper",0.0070697244196873
6368,2016,"Copper",0.00626403241242055
6368,2007,"Other non-ferrous ores n.e.c.",0.0199183690670238
6368,2011,"Other non-ferrous ores n.e.c.",0.00077150157889572
6368,2012,"Other non-ferrous ores n.e.c.",0.000559865732828775
6368,2014,"Other non-ferrous ores n.e.c.",0.0490205928484748
6368,2015,"Other non-ferrous ores n.e.c.",0.0070697244196873
6368,2016,"Other non-ferrous ores n.e.c.",0.00626403241242055
6395,2001,"Coal",0.00235567990112304
6395,2005,"Coal",0.000588926696777345
6395,2007,"Coal",0.000294449096679687
6395,2008,"Coal",0.000294458618164063
6395,2012,"Coal",0.000883420196533205
6395,2001,"Other non-ferrous ores n.e.c.",0.00235567990112304
6395,2005,"Other non-ferrous ores n.e.c.",0.000588926696777345
6395,2007,"Other non-ferrous ores n.e.c.",0.000294449096679687
6395,2008,"Other non-ferrous ores n.e.c.",0.000294458618164063
6395,2012,"Other non-ferrous ores n.e.c.",0.000883420196533205
6413,2002,"Copper",0.081848362176394
6413,2003,"Copper",0.00984072802734375
6413,2004,"Copper",0.025830733581543
6413,2005,"Copper",0.00171969231722963
6413,2006,"Copper",0.0573003771051145
6413,2010,"Copper",0.0176065206526214
6413,2012,"Copper",0.000615045288085937
6413,2017,"Copper",0.00184511145019531
6413,2018,"Copper",0.000537852459118413
6417,2002,"Coal",0.00112395446777344
6417,2004,"Coal",0.00112361987304687
6417,2005,"Coal",0.00336942541503906
6417,2010,"Coal",0.00561675354003906
6417,2011,"Coal",0.00112388220214844
6417,2012,"Coal",0.00449438391113281
6426,2008,"Lead/Zinc/Silver",0.00205607765826057
6426,2014,"Lead/Zinc/Silver",0.00270848480846929
6431,2012,"Lead/Zinc/Silver",0.00316723376464844
6431,2016,"Lead/Zinc/Silver",0.0568743652437098
6431,2017,"Lead/Zinc/Silver",0.0608983302096498
6433,2005,"Copper",0.01957162151214
6438,2007,"Other non-ferrous ores n.e.c.",0.00951027768363204
6454,2004,"Other non-ferrous ores n.e.c.",0.00517311044538909
6454,2005,"Other non-ferrous ores n.e.c.",0.00175342822265625
6454,2007,"Other non-ferrous ores n.e.c.",0.0107488535563151
6461,2002,"Nickel",0.00129864252427045
6461,2008,"Nickel",0.00252317810058594
6461,2009,"Nickel",0.00189234039306641
6461,2012,"Nickel",0.00252292486572266
6461,2018,"Nickel",0.000353746444881664
6467,2003,"Lead/Zinc/Silver",0.0117125301764993
6467,2004,"Lead/Zinc/Silver",0.00259097045898437
6467,2005,"Lead/Zinc/Silver",0.0143347112426758
6467,2007,"Lead/Zinc/Silver",0.00194323083496094
6467,2010,"Lead/Zinc/Silver",0.00323831921386719
6467,2011,"Lead/Zinc/Silver",0.000970223825013404
6467,2013,"Lead/Zinc/Silver",0.00129551422119141
6467,2014,"Lead/Zinc/Silver",0.00323879144287109
6467,2017,"Lead/Zinc/Silver",0.00388787182617187
6476,2001,"Gold",0.0232896378185796
6476,2002,"Gold",0.00624644476318359
6476,2003,"Gold",0.000235766796875
6476,2004,"Gold",0.0285907154028799
6476,2005,"Gold",0.0412491347254136
6476,2006,"Gold",6.63100449505974e-05
6476,2007,"Gold",0.0758602209618662
6476,2008,"Gold",0.0402552640038584
6476,2009,"Gold",0.0106222059326172
6476,2010,"Gold",0.0268666977539063
6476,2011,"Gold",0.00124465138083065
6476,2012,"Gold",0.0168205616299498
6476,2013,"Gold",0.0037207457536286
6476,2014,"Gold",0.000411613752297794
6476,2015,"Gold",0.00915334896790748
6476,2016,"Gold",0.00780681722244562
6476,2017,"Gold",0.00761024233709597
6476,2018,"Gold",0.00476400998032514
6476,2019,"Gold",0.0129092360487994
6481,2003,"Gold",0.00161278466796875
6481,2004,"Gold",0.00161293975830078
6481,2005,"Gold",0.00201596664428711
6481,2007,"Gold",0.0012096594543457
6481,2008,"Gold",0.00282269366455078
6481,2009,"Gold",0.000806484985351562
6481,2010,"Gold",0.00483886450195312
6482,2001,"Iron Ore",0.0412316682679419
6482,2002,"Iron Ore",0.0991751832873774
6482,2003,"Iron Ore",0.00766517636192172
6482,2004,"Iron Ore",0.0144751408770393
6482,2005,"Iron Ore",0.0168360481861788
6482,2006,"Iron Ore",0.00235983779584099
6482,2007,"Iron Ore",0.0105023367125268
6482,2008,"Iron Ore",0.000596413330078125
6482,2009,"Iron Ore",0.0482691556396484
6482,2010,"Iron Ore",0.0154936352539063
6482,2011,"Iron Ore",0.0072267268454159
6482,2012,"Iron Ore",0.0045877307279699
6482,2013,"Iron Ore",0.00287582293581495
6482,2014,"Iron Ore",0.0114626355765548
6482,2015,"Iron Ore",0.00871724068483839
6482,2016,"Iron Ore",0.0073080833309398
6482,2017,"Iron Ore",0.0183726443902708
6482,2019,"Iron Ore",0.0274887856847426
6506,2005,"Gold",0.00355291320800781
6506,2008,"Gold",0.00118440014648437
6506,2010,"Gold",0.0220301554125019
6506,2011,"Gold",0.000236862353515625
6511,2011,"Gold",0.00806307694857728
6511,2013,"Gold",0.000963930077406939
6514,2003,"Other non-ferrous ores n.e.c.",6.33339053883272e-06
6514,2006,"Other non-ferrous ores n.e.c.",0.00592147711181641
6514,2010,"Other non-ferrous ores n.e.c.",0.000538176391601563
6514,2011,"Other non-ferrous ores n.e.c.",0.00107558410644531
6514,2019,"Other non-ferrous ores n.e.c.",0.000538311218261719
6517,2001,"Gold",0.00177999627685547
6517,2005,"Gold",0.00807585180807675
6517,2010,"Gold",0.00177997723388672
6517,2011,"Gold",0.00296673919677734
6517,2012,"Gold",0.00220113860988243
6517,2013,"Gold",0.00534236905350031
6517,2014,"Gold",0.00369939096009498
6517,2015,"Gold",0.0693122633418065
6517,2016,"Gold",0.0678006733092065
6517,2017,"Gold",0.200998384301997
6517,2018,"Gold",0.021580681822055
6517,2019,"Gold",0.00474648651123047
6523,2006,"Coal",0.275474755754299
6523,2008,"Coal",0.467270243455595
6523,2009,"Coal",0.041825435365445
6523,2010,"Coal",0.0306898549491134
6523,2012,"Coal",0.0872008428079044
6523,2013,"Coal",0.000572069580078125
6523,2014,"Coal",0.00286008557128906
6523,2015,"Coal",0.114996713708496
6523,2017,"Coal",0.0385824217412014
6527,2001,"Other non-ferrous ores n.e.c.",0.00127627923392502
6527,2004,"Other non-ferrous ores n.e.c.",0.0150011416827034
6527,2006,"Other non-ferrous ores n.e.c.",0.0021099716796875
6527,2010,"Other non-ferrous ores n.e.c.",0.00210972619628906
6527,2014,"Other non-ferrous ores n.e.c.",1.86156522863051e-05
6594,2001,"Gold",0.0147426448974609
6594,2002,"Gold",0.138381042053223
6594,2003,"Gold",0.101477895874023
6594,2004,"Gold",0.387433581009689
6594,2005,"Gold",0.217173695129395
6594,2006,"Gold",0.0694778070424996
6594,2007,"Gold",0.0621154548557655
6594,2008,"Gold",0.0743828471737132
6594,2009,"Gold",0.0133055606318455
6594,2010,"Gold",0.093779388621132
6594,2011,"Gold",0.0402831503295898
6594,2012,"Gold",0.0221228353271484
6594,2013,"Gold",0.000567361633300781
6594,2016,"Gold",0.00113399322509766
6594,2017,"Gold",0.00283707879638672
6594,2018,"Gold",0.0115106977785597
6619,2011,"Copper",0.000614614501953125
6619,2019,"Copper",0.0084441865270278
6620,2004,"Lead/Zinc/Silver",0.00566447186279297
6620,2005,"Lead/Zinc/Silver",0.00125877850341797
6620,2006,"Lead/Zinc/Silver",0.0155497910194547
6620,2008,"Lead/Zinc/Silver",0.00188798699951172
6634,2010,"Other non-ferrous ores n.e.c.",0.002219791015625
6637,2001,"Gold",0.0147049387113683
6637,2010,"Gold",0.0169975453582165
6654,2002,"Nickel",0.000998398010253906
6654,2003,"Nickel",0.356061225064745
6654,2004,"Nickel",0.230497114385388
6654,2005,"Nickel",0.205888559638768
6654,2006,"Nickel",0.209534896591964
6654,2008,"Nickel",0.0213032398463829
6654,2009,"Nickel",0.0110071903991699
6654,2010,"Nickel",0.0232241644915412
6654,2012,"Nickel",0.0040022975769043
6660,2010,"Lead/Zinc/Silver",0.0173716414867925
6660,2011,"Lead/Zinc/Silver",0.00273893292822744
6681,2001,"Gold",0.000662804641544118
6681,2003,"Gold",0.00761783978486903
6681,2009,"Gold",0.00108344409179688
6681,2012,"Gold",0.00726513593367034
6681,2014,"Gold",0.0021668076171875
6693,2004,"Copper",0.00189070642089844
6693,2010,"Copper",0.00315101049804687
6693,2011,"Copper",0.00497485627297794
6693,2013,"Copper",0.000313941408882889
6693,2015,"Copper",0.00252104632568359
6693,2017,"Copper",0.0359244672851562
6698,2002,"Lead/Zinc/Silver",0.00316366827655867
6698,2003,"Lead/Zinc/Silver",0.0144619151000977
6698,2005,"Lead/Zinc/Silver",0.011719678303079
6698,2008,"Lead/Zinc/Silver",0.0301722565034754
6698,2012,"Lead/Zinc/Silver",0.0309287035668467
6698,2015,"Lead/Zinc/Silver",0.13803219735251
6698,2016,"Lead/Zinc/Silver",0.102936701834884
6698,2017,"Lead/Zinc/Silver",0.00127960135904948
6698,2018,"Lead/Zinc/Silver",0.00179506850490196
6698,2019,"Lead/Zinc/Silver",0.00281530591394761
6716,2001,"Other non-ferrous ores n.e.c.",0.00211331611567479
6716,2005,"Other non-ferrous ores n.e.c.",0.00332602215504366
6716,2006,"Other non-ferrous ores n.e.c.",0.0132948379715265
6716,2008,"Other non-ferrous ores n.e.c.",0.000586533020019531
6716,2012,"Other non-ferrous ores n.e.c.",0.0115650893815583
6716,2014,"Other non-ferrous ores n.e.c.",0.000220825477749694
6716,2015,"Other non-ferrous ores n.e.c.",0.00376094974508847
6721,2013,"Nickel",0.000531597351074219
6724,2001,"Coal",0.00929252325116326
6724,2002,"Coal",0.117248397094727
6724,2004,"Coal",0.209917297125484
6724,2005,"Coal",0.645512395460181
6724,2006,"Coal",0.677125729962876
6724,2007,"Coal",0.411461545306516
6724,2008,"Coal",0.131197930206418
6724,2009,"Coal",0.0498557449205586
6724,2010,"Coal",0.0946582129880419
6724,2011,"Coal",0.204336810211182
6724,2012,"Coal",2.82020004060836
6724,2013,"Coal",0.0102449069734461
6724,2014,"Coal",0.00382894583788105
6724,2016,"Coal",0.0316488663983513
6724,2017,"Coal",0.0279466141436409
6724,2018,"Coal",0.0033051266666188
6724,2019,"Coal",0.0747403532336665
6730,2003,"Lead/Zinc/Silver",0.0036733125
6730,2006,"Lead/Zinc/Silver",0.0231349869911343
6730,2009,"Lead/Zinc/Silver",0.00401904121141621
6730,2011,"Lead/Zinc/Silver",0.0094278245557598
6730,2013,"Lead/Zinc/Silver",0.0169917799148859
6730,2016,"Lead/Zinc/Silver",0.0135927208429075
6730,2017,"Lead/Zinc/Silver",0.0135146871376187
6730,2018,"Lead/Zinc/Silver",0.00489758129882813
6730,2019,"Lead/Zinc/Silver",0.00614481749770221
6736,2006,"U3O8",0.0289005819702148
6736,2019,"U3O8",0.00289037530517578
6738,2001,"Other non-ferrous ores n.e.c.",0.000624006164550781
6738,2004,"Other non-ferrous ores n.e.c.",0.0355687415161133
6738,2005,"Other non-ferrous ores n.e.c.",0.0112322100219727
6738,2006,"Other non-ferrous ores n.e.c.",0.0168484971313477
6738,2009,"Other non-ferrous ores n.e.c.",0.00667623046156939
6738,2010,"Other non-ferrous ores n.e.c.",0.00306622118925207
6738,2014,"Other non-ferrous ores n.e.c.",0.00297602132759842
6738,2016,"Other non-ferrous ores n.e.c.",0.000623563110351562
6738,2017,"Other non-ferrous ores n.e.c.",0.00216408318852443
6746,2013,"Gold",0.00211856753647748
6747,2006,"Copper",0.00117955773925781
6747,2008,"Copper",0.00589776013183594
6747,2009,"Copper",0.000589778869628906
6747,2019,"Copper",0.00426254768569049
6754,2011,"Other non-ferrous ores n.e.c.",0.00184896832275391
6754,2012,"Other non-ferrous ores n.e.c.",0.00184890307617187
6754,2015,"Other non-ferrous ores n.e.c.",0.000924429809570312
6760,2001,"unknown",0.0133719613994524
6760,2002,"unknown",0.0103634794239717
6760,2003,"unknown",0.0116501922607422
6760,2005,"unknown",0.0171679789428711
6760,2006,"unknown",0.0024523447265625
6760,2007,"unknown",0.0187303344032437
6760,2011,"unknown",0.00479192888422947
6760,2014,"unknown",0.000961566904105392
6760,2016,"unknown",0.000634760929840686
6761,2008,"unknown",0.0326741140287512
6761,2009,"unknown",0.0283299138004079
6761,2010,"unknown",0.0137471724305396
6761,2011,"unknown",0.00112168640136719
6761,2013,"unknown",0.00259745604966108
6761,2014,"unknown",0.000532313352577359
6763,2001,"unknown",1.1771631621144
6763,2002,"unknown",1.25381440050671
6763,2003,"unknown",1.14433795307641
6763,2004,"unknown",1.76250596970143
6763,2005,"unknown",1.51395777896489
6763,2006,"unknown",4.22155172662952
6763,2007,"unknown",1.08693923786693
6763,2008,"unknown",0.711578860390816
6763,2009,"unknown",3.33460566433153
6763,2010,"unknown",1.34810336757908
6763,2011,"unknown",2.16214689789201
6763,2012,"unknown",3.47578762258636
6763,2013,"unknown",1.90257562119356
6763,2014,"unknown",0.498927088717352
6763,2015,"unknown",0.967347026317163
6763,2016,"unknown",1.66897285728233
6763,2017,"unknown",0.0602290962426279
6763,2018,"unknown",0.0745932507898667
6763,2019,"unknown",0.434516977517042
6764,2001,"unknown",0.00243719769287109
6764,2004,"unknown",0.00121801806640625
6764,2005,"unknown",0.00131149372103822
6764,2009,"unknown",0.916639550610352
6764,2010,"unknown",0.0220057613925111
6764,2011,"unknown",0.00487257458496094
6764,2012,"unknown",0.0219282908325195
6764,2013,"unknown",0.196978011499023
6764,2014,"unknown",0.0625408551379634
6764,2015,"unknown",0.00182725970458984
6764,2016,"unknown",0.00709397485016468
6764,2017,"unknown",0.0191097715353573
6765,2002,"unknown",0.790563101962699
6765,2004,"unknown",0.799916821190928
6765,2005,"unknown",0.649383396848432
6765,2006,"unknown",0.00765394416360294
6765,2007,"unknown",0.109744648139744
6765,2008,"unknown",0.0357307120263193
6765,2009,"unknown",0.0154765143432617
6765,2010,"unknown",0.00334248690113741
6765,2011,"unknown",0.00165822930908203
6765,2015,"unknown",0.00386912854003906
6766,2001,"unknown",0.530459523724844
6766,2002,"unknown",0.157472880043179
6766,2003,"unknown",0.0109983616943359
6766,2004,"unknown",0.164310228688917
6766,2005,"unknown",1.28244294499751
6766,2006,"unknown",4.99524949986452
6766,2007,"unknown",0.0251617305358887
6766,2008,"unknown",0.0615100191785625
6766,2009,"unknown",0.0511544775828642
6766,2010,"unknown",0.00200044799804687
6766,2011,"unknown",0.00599746173095703
6766,2012,"unknown",0.81817092056813
6766,2013,"unknown",3.87947193418794
6766,2014,"unknown",1.23109119144395
6766,2015,"unknown",1.48345082674943
6766,2016,"unknown",3.81344738681916
6766,2017,"unknown",1.82306454622863
6766,2018,"unknown",0.256736496066703
6766,2019,"unknown",0.120075831756592
6767,2002,"unknown",0.000795408180386412
6767,2008,"unknown",0.00101922772216797
6767,2012,"unknown",0.0960042405007755
6767,2013,"unknown",0.0381077314552457
6767,2014,"unknown",0.0460464764915317
6767,2016,"unknown",0.0112915348113415
6767,2017,"unknown",0.0333625058560241
6767,2018,"unknown",0.00103550933909697
6767,2019,"unknown",0.0053405876850203
6768,2009,"unknown",0.00152792147827148
6768,2010,"unknown",0.0658165737784591
6768,2011,"unknown",0.106479942654239
6768,2012,"unknown",0.076822234796741
6768,2013,"unknown",0.010517594242829
6768,2014,"unknown",0.00594179844156901
6768,2016,"unknown",0.0106956032409668
6768,2019,"unknown",0.0112222878097235
6769,2002,"unknown",0.000307892588656556
6769,2004,"unknown",0.0391764041329178
6769,2005,"unknown",0.00152952886962891
6769,2006,"unknown",0.0198054384736903
6769,2007,"unknown",0.00614030886110792
6769,2008,"unknown",0.0203946000061035
6769,2009,"unknown",0.0127467264099121
6769,2010,"unknown",0.0270229750976562
6769,2011,"unknown",0.0271672092726764
6769,2012,"unknown",0.0771519225631414
6769,2013,"unknown",0.0229913565387801
6769,2014,"unknown",0.0654536105453192
6769,2015,"unknown",0.0463927513358322
6769,2016,"unknown",0.00691856508023131
6769,2017,"unknown",0.0295740744934082
6769,2018,"unknown",0.0161250077022777
6769,2019,"unknown",0.0392815840042414
6770,2004,"unknown",0.00723217828512753
6770,2009,"unknown",0.0217450131835937
6770,2011,"unknown",0.0567685543033375
6770,2012,"unknown",0.00303441790771484
6770,2014,"unknown",0.00601716143092735
6770,2016,"unknown",0.000505693939208984
6771,2001,"unknown",0.0319056545218673
6771,2006,"unknown",0.0122173368640376
6771,2007,"unknown",0.325395849805884
6771,2008,"unknown",0.0287803252910539
6771,2009,"unknown",1.83187339079829
6771,2010,"unknown",0.115598693115234
6771,2011,"unknown",0.703600524530388
6771,2012,"unknown",0.0006602004849303
6771,2013,"unknown",0.000532737182617187
6771,2014,"unknown",0.0385253909967161
6772,2009,"unknown",0.0469985931367762
6772,2018,"unknown",0.00508317755079082
6773,2001,"unknown",0.0321913098754883
6773,2003,"unknown",0.0381551891479492
6773,2004,"unknown",0.00460548361505247
6773,2005,"unknown",0.0125194736938477
6773,2006,"unknown",0.105263363497865
6773,2008,"unknown",0.11208168762207
6773,2009,"unknown",0.0482900795288086
6773,2010,"unknown",0.0101349252319336
6773,2012,"unknown",0.0291409361428654
6773,2013,"unknown",0.00119235595703125
6773,2014,"unknown",0.0111831439611098
6773,2015,"unknown",0.00119230578613281
6773,2016,"unknown",0.00781689043543198
6773,2018,"unknown",0.0131238505859375
6773,2019,"unknown",4.90952004825368e-05
6774,2016,"unknown",0.0128104675139782
6775,2001,"unknown",0.0100052039794922
6775,2002,"unknown",0.0170652631225586
6775,2005,"unknown",0.000320779117120481
6775,2007,"unknown",0.000336864443550858
6775,2010,"unknown",0.0342816093259325
6775,2011,"unknown",0.000143084419519761
6775,2012,"unknown",0.00117701965332031
6775,2013,"unknown",0.000154635978190104
